energy,time,theta,phi,xpos,ypos,zpos,
9.69134,676.559,1.94756,2.95373,0.00106103,-7.3168e-05,7.94179e-05,
9.69121,475.768,1.90588,2.16932,0.00178141,-0.000122845,0.000133339,
9.69156,1680.66,2.4386,1.95984,0.000157685,-1.08739e-05,1.18027e-05,
9.69141,1843.86,2.33743,2.5457,0.000147837,-1.01948e-05,1.10656e-05,
9.69222,586.381,2.84881,2.14513,0.00240145,-0.000165604,0.000179749,
9.69264,22.5864,0.722868,1.58834,8.5103e-05,-5.86867e-06,6.36997e-06,
9.69145,2951.13,0.466292,0.710525,0.000190571,-1.31417e-05,1.42643e-05,
9.69144,733.479,2.55237,0.260048,0.00220148,-0.000151813,0.000164781,
9.69143,704.775,1.11673,1.50111,0.00172858,-0.000119202,0.000129384,
9.69108,1504.28,1.7111,2.98477,0.00105948,-7.30617e-05,7.93025e-05,
9.69134,380.703,1.32441,1.00509,0.0013418,-9.25304e-05,0.000100434,
9.6918,1278.25,1.53489,0.597309,0.00171823,-0.000118489,0.00012861,
9.69177,276.139,1.7414,1.24396,0.00111423,-7.68371e-05,8.34004e-05,
9.69112,2891.14,2.51972,1.31982,0.00223067,-0.000153826,0.000166966,
9.69121,541.184,1.57218,2.15166,0.00298867,-0.000206098,0.000223702,
9.69268,2476.42,0.564019,0.341451,0.00206287,-0.000142255,0.000154406,
9.69137,1689.87,2.52952,0.812227,0.000137712,-9.49654e-06,1.03077e-05,
9.69137,917.531,0.747526,3.1112,0.00176691,-0.000121846,0.000132253,
9.69271,1920.05,1.43608,2.53458,0.00144434,-9.96012e-05,0.000108109,
9.69216,1435.24,2.20679,1.60675,0.00281527,-0.00019414,0.000210723,
9.69268,183.779,1.91163,2.47313,0.00301947,-0.000208222,0.000226008,
9.69232,470.382,0.887238,2.03462,0.00171172,-0.00011804,0.000128123,
9.69172,687.103,1.74326,1.51269,0.00305837,-0.000210904,0.000228919,
9.69198,877.745,2.13774,1.10923,0.00240789,-0.000166047,0.000180231,
9.69289,524.72,1.31711,2.34742,0.000908027,-6.26172e-05,6.79659e-05,
9.69146,2483.94,0.283762,2.53446,0.00110379,-7.61169e-05,8.26187e-05,
9.69273,2579.6,0.606635,2.96228,0.00128702,-8.87523e-05,9.63334e-05,
9.69113,7143.88,0.359632,0.767551,0.00115292,-7.95047e-05,8.62959e-05,
9.69144,352.504,0.674348,0.105868,0.00220236,-0.000151874,0.000164847,
9.69269,689.791,1.51832,0.425215,0.00215027,-0.000148282,0.000160948,
9.69166,497.678,1.99308,2.07482,0.000655713,-4.52177e-05,4.90801e-05,
9.69257,1296.47,1.32447,2.28652,0.00274128,-0.000189038,0.000205185,
9.69259,895.918,1.91798,2.30069,0.00172383,-0.000118875,0.000129029,
9.69243,174.129,0.964845,2.76226,0.00171807,-0.000118477,0.000128597,
9.69263,1011.89,2.156,3.00083,7.79247e-06,-5.37366e-07,5.83267e-07,
9.69207,61.2344,1.35791,2.07292,0.000324805,-2.23985e-05,2.43117e-05,
9.6927,1486.68,1.67402,2.89011,0.00243686,-0.000168045,0.000182399,
9.69217,2779.75,1.51037,1.94289,0.000130814,-9.02086e-06,9.79141e-06,
9.69273,301.088,0.888068,1.13808,0.000438964,-3.02708e-05,3.28565e-05,
9.69263,4975.91,2.04861,0.730015,0.00284249,-0.000196017,0.000212761,
9.69138,1750.69,1.68624,1.48477,0.00270035,-0.000186215,0.000202121,
9.69103,762.309,1.11875,2.69865,0.0015903,-0.000109667,0.000119034,
9.6922,4056.49,0.72456,0.763555,0.00188149,-0.000129747,0.000140829,
9.69122,766.408,2.79886,1.88186,0.000853532,-5.88593e-05,6.38869e-05,
9.69267,1452,0.994809,3.01564,0.00175272,-0.000120867,0.000131191,
9.69173,744.391,0.782661,2.76943,0.00251854,-0.000173678,0.000188513,
9.69193,5284.7,1.80052,1.84383,0.00018413,-1.26976e-05,1.37822e-05,
9.69164,333.069,2.13274,3.01511,0.00200415,-0.000138206,0.000150011,
9.69203,1046.96,2.93128,0.734072,0.00271887,-0.000187493,0.000203508,
9.69214,760.998,2.10543,2.34913,0.00015285,-1.05405e-05,1.14408e-05,
9.6925,2316.21,1.23301,1.47352,0.00211622,-0.000145934,0.000158399,
9.69204,3723.32,1.61439,2.25795,0.0012119,-8.35719e-05,9.07105e-05,
9.69111,995.17,0.963761,0.518524,0.00273927,-0.000188899,0.000205034,
9.69178,3489.27,1.07748,1.85993,0.00257767,-0.000177756,0.000192939,
9.6915,442.953,0.872068,2.48025,0.00233264,-0.000160858,0.000174598,
9.691,896.646,0.494142,2.65783,0.00290917,-0.000200615,0.000217752,
9.69169,6982.46,2.52392,2.94696,0.00148237,-0.000102224,0.000110956,
9.69272,1688.17,1.65538,2.67515,0.00163472,-0.00011273,0.000122359,
9.69108,3673.81,1.55432,2.35703,0.000532564,-3.67254e-05,3.98624e-05,
9.69183,3792.48,0.944309,2.54707,0.000353648,-2.43875e-05,2.64706e-05,
9.69115,869.344,1.31356,0.318972,0.000194418,-1.3407e-05,1.45522e-05,
9.69245,1819.45,2.09982,2.03061,0.00117705,-8.11686e-05,8.81019e-05,
9.69141,312.122,1.11565,0.180438,0.000870965,-6.00614e-05,6.51918e-05,
9.69257,897.052,2.34077,0.397145,0.00183285,-0.000126392,0.000137189,
9.69287,8444.87,2.80841,0.160999,0.000223851,-1.54367e-05,1.67553e-05,
9.69249,2410.95,1.00486,2.52285,0.00127414,-8.78644e-05,9.53696e-05,
9.69263,1284.42,2.19432,3.10047,0.00286068,-0.000197272,0.000214122,
9.69272,4170.41,0.608653,2.12033,0.000481684,-3.32168e-05,3.60541e-05,
9.69178,1204.6,1.19716,1.88206,0.00222392,-0.000153361,0.00016646,
9.69198,338.319,1.68863,2.95486,0.000445678,-3.07338e-05,3.3359e-05,
9.6923,1065.83,1.142,1.65411,0.00154106,-0.000106271,0.000115348,
9.69196,464.861,2.2114,0.540759,0.00227319,-0.000156759,0.000170149,
9.69178,1051.22,1.67858,0.236059,0.00100029,-6.89795e-05,7.48716e-05,
9.6922,340.642,1.35488,1.48601,0.00306814,-0.000211578,0.00022965,
9.69155,600.088,1.39806,0.196812,0.00078296,-5.39927e-05,5.86046e-05,
9.6918,681.252,1.66383,2.57407,0.00296051,-0.000204156,0.000221594,
9.69228,2904.48,1.56032,1.76046,0.00154227,-0.000106355,0.000115439,
9.69213,1713.85,2.20534,0.838075,0.00252927,-0.000174418,0.000189316,
9.69214,2367.36,2.18878,1.71449,0.00232779,-0.000160524,0.000174235,
9.69154,4531.3,1.56113,1.2101,0.00209076,-0.000144178,0.000156494,
9.6912,1038.52,0.646681,0.870132,0.00116769,-8.05236e-05,8.74018e-05,
9.69291,3497.22,1.24297,1.29977,0.00111329,-7.67718e-05,8.33295e-05,
9.69238,1686.38,2.02526,2.249,0.00160489,-0.000110673,0.000120126,
9.69235,2278.96,1.13638,1.88036,0.000498868,-3.44018e-05,3.73403e-05,
9.69153,1661.87,1.47717,2.99491,0.0018397,-0.000126865,0.000137702,
9.69289,974.982,0.883699,2.3174,0.00253764,-0.000174995,0.000189942,
9.69244,1103.33,2.29268,1.78972,0.00174394,-0.000120261,0.000130534,
9.69198,793.171,1.04241,2.54725,0.00209785,-0.000144667,0.000157024,
9.69266,450.153,1.61321,1.23043,0.00269399,-0.000185777,0.000201645,
9.69147,1081.31,1.64834,0.0336266,0.00271828,-0.000187452,0.000203464,
9.69161,1533.28,2.31758,0.0663933,8.48934e-05,-5.85422e-06,6.35428e-06,
9.69157,528.151,0.789851,2.38386,0.00232454,-0.000160299,0.000173992,
9.69149,424.392,1.65887,1.61266,0.00281072,-0.000193826,0.000210383,
9.69195,1297.86,1.87721,0.52052,0.000447714,-3.08742e-05,3.35114e-05,
9.69142,99.8778,1.67959,0.992641,0.00283164,-0.000195269,0.000211949,
9.69145,153.668,2.05233,2.88689,0.00045925,-3.16698e-05,3.43749e-05,
9.69143,326.425,1.34756,1.32475,0.00243184,-0.000167699,0.000182024,
9.69162,2445.21,1.04509,2.7965,0.00189013,-0.000130342,0.000141476,
9.69219,1372.44,0.588464,0.967101,0.00183702,-0.00012668,0.000137501,
9.69129,567.355,0.697198,0.961521,0.00135582,-9.34966e-05,0.000101483,
9.69207,1295.91,1.31591,2.57709,0.00262222,-0.000180828,0.000196274,
9.69209,336.324,2.30476,0.618152,0.000191341,-1.31948e-05,1.43219e-05,
9.69188,1092.07,0.562344,0.0696954,0.00121645,-8.38859e-05,9.10513e-05,
9.69107,837.42,1.91914,2.47811,0.000165757,-1.14305e-05,1.24069e-05,
9.69136,38.832,2.00714,1.49239,0.00199264,-0.000137412,0.00014915,
9.69156,390.502,2.95149,0.254784,0.00162081,-0.00011177,0.000121318,
9.69151,2440.77,2.43105,0.130678,0.00103142,-7.11264e-05,7.72019e-05,
9.69136,1983.27,2.13381,0.929116,0.000229424,-1.5821e-05,1.71724e-05,
9.69257,3121.37,2.72197,1.90241,0.00128756,-8.87897e-05,9.63739e-05,
9.69293,800.553,2.27412,0.751197,0.000667592,-4.60369e-05,4.99693e-05,
9.69104,391.832,1.89689,1.67361,0.00245477,-0.00016928,0.00018374,
9.6923,431.998,0.331824,0.72494,0.00155907,-0.000107513,0.000116697,
9.69155,2092.88,3.06439,2.43502,0.0025155,-0.000173468,0.000188286,
9.69218,2035.61,1.44413,2.7993,8.5441e-05,-5.89199e-06,6.39527e-06,
9.69218,1511.7,2.93626,1.60974,0.00299853,-0.000206778,0.00022444,
9.69177,2079.1,2.66747,2.56048,0.00147036,-0.000101395,0.000110056,
9.69172,1659.92,0.951996,1.3447,0.000917723,-6.32858e-05,6.86916e-05,
9.69208,653.083,2.47594,1.37878,0.000773812,-5.33618e-05,5.79199e-05,
9.69113,1665.14,2.61583,2.07144,0.00275602,-0.000190054,0.000206288,
9.69216,854.575,1.31241,1.15403,0.000957744,-6.60457e-05,7.16872e-05,
9.69223,5805.52,1.6172,3.0886,0.00177418,-0.000122347,0.000132798,
9.69188,201.274,1.93182,0.764792,0.000639827,-4.41223e-05,4.78911e-05,
9.69271,236.634,1.87467,0.759846,0.000494932,-3.41304e-05,3.70457e-05,
9.69296,4850.89,0.762233,1.89265,0.000492387,-3.39548e-05,3.68552e-05,
9.69259,1865.7,0.667617,1.73956,0.00234885,-0.000161976,0.000175812,
9.69256,619.67,1.08775,0.521196,0.00186165,-0.000128379,0.000139345,
9.69278,169.524,1.71213,0.860158,0.00138808,-9.57218e-05,0.000103898,
9.69234,3802.35,1.96488,2.75774,0.000832142,-5.73843e-05,6.22859e-05,
9.69277,1652.64,2.17806,1.24906,0.000920899,-6.35049e-05,6.89294e-05,
9.6922,1321.09,1.46177,2.36291,0.000784939,-5.41292e-05,5.87528e-05,
9.69187,69.4256,2.84117,1.00589,0.000210085,-1.44874e-05,1.57249e-05,
9.6929,129.788,1.18912,1.54227,0.00215802,-0.000148816,0.000161528,
9.69274,269.823,2.39997,2.12204,0.00285367,-0.000196788,0.000213597,
9.69294,2541.13,1.22162,0.611628,0.00242951,-0.000167538,0.000181849,
9.69181,120.602,1.913,2.69741,0.00151126,-0.000104216,0.000113118,
9.69171,1432.51,3.04715,2.11301,0.00159827,-0.000110216,0.000119631,
9.69292,626.364,0.609546,0.863503,0.00277612,-0.00019144,0.000207793,
9.69209,2593.61,0.663987,2.44186,0.000566563,-3.907e-05,4.24073e-05,
9.69167,194.406,2.25174,0.191018,0.000990351,-6.82942e-05,7.41278e-05,
9.693,1706.22,1.03785,0.280994,0.00264727,-0.000182555,0.000198149,
9.69121,1502.66,1.73259,2.0465,0.000896045,-6.17909e-05,6.7069e-05,
9.69212,3829.06,0.371833,2.02558,0.0027258,-0.00018797,0.000204026,
9.69268,1051.46,1.09967,2.62601,0.00119917,-8.26946e-05,8.97583e-05,
9.69107,1144.84,0.82213,2.27199,0.00235204,-0.000162196,0.00017605,
9.69224,948.342,1.04025,2.20082,1.08572e-05,-7.48709e-07,8.12662e-07,
9.69214,906.287,1.6445,0.86551,8.68877e-05,-5.99174e-06,6.50355e-06,
9.69149,495.476,0.358774,2.40632,0.000770523,-5.3135e-05,5.76737e-05,
9.69178,3379.15,1.67491,0.292686,0.000948889,-6.54351e-05,7.10244e-05,
9.69124,751.583,0.361696,2.94477,0.00219403,-0.0001513,0.000164223,
9.69163,1862.32,1.77284,0.914001,0.00235528,-0.00016242,0.000176293,
9.69111,87.5014,2.30455,1.40819,0.00305269,-0.000210512,0.000228494,
9.69157,670.209,1.22261,1.41581,0.00208384,-0.000143701,0.000155976,
9.69153,1020.08,0.644329,2.13769,0.000415964,-2.86848e-05,3.1135e-05,
9.69218,164.834,1.57882,1.19025,0.00199464,-0.00013755,0.000149299,
9.69184,537.036,1.2599,0.993955,0.000666632,-4.59707e-05,4.98975e-05,
9.69257,348.065,1.96741,0.449547,0.000875311,-6.03612e-05,6.55171e-05,
9.69204,1037.53,1.22462,0.972899,0.0030379,-0.000209493,0.000227387,
9.69181,6493.1,0.50695,0.929011,0.000353165,-2.43542e-05,2.64345e-05,
9.69292,2386.85,2.3118,0.17761,0.000915497,-6.31324e-05,6.8525e-05,
9.69246,3496.91,1.81292,0.380136,0.00249144,-0.000171809,0.000186484,
9.69295,901.467,1.88771,0.332046,0.000973002,-6.70979e-05,7.28293e-05,
9.69267,486.46,2.18748,1.13463,0.00132206,-9.11689e-05,9.89564e-05,
9.69132,2703.13,0.149733,0.907218,0.00300441,-0.000207183,0.00022488,
9.6922,868.978,2.47523,2.77668,0.000650861,-4.48832e-05,4.8717e-05,
9.69149,2287.68,1.98073,0.802768,2.20647e-05,-1.52158e-06,1.65155e-06,
9.69273,51.7661,0.682064,0.211496,0.00237344,-0.000163672,0.000177652,
9.69288,1291.62,1.56229,2.09238,0.00238934,-0.000164768,0.000178843,
9.69229,640.706,1.52611,0.623228,0.000605358,-4.17453e-05,4.53111e-05,
9.69197,389.583,0.875708,2.68401,0.00111327,-7.6771e-05,8.33287e-05,
9.69188,1728.91,0.57281,0.0595054,0.00129179,-8.90816e-05,9.66908e-05,
9.69251,1052.09,1.66708,2.51541,0.000679152,-4.68341e-05,5.08346e-05,
9.69228,959.322,1.34564,0.0127071,0.000431184,-2.97343e-05,3.22742e-05,
9.69178,2659.06,0.322003,0.0830777,0.00186819,-0.00012883,0.000139834,
9.69248,953.892,1.10968,0.679246,8.46135e-05,-5.83492e-06,6.33333e-06,
9.69111,497.867,0.817288,2.74817,0.00206723,-0.000142556,0.000154733,
9.69119,1453.45,0.984637,0.486906,0.00241451,-0.000166504,0.000180726,
9.69151,132.937,1.16571,1.98946,0.00102577,-7.07366e-05,7.67788e-05,
9.69292,627.612,1.87847,1.27054,0.0021464,-0.000148015,0.000160658,
9.6915,535.625,2.57469,1.14206,0.000694748,-4.79096e-05,5.20019e-05,
9.69268,1515.66,2.21143,1.78885,0.00156788,-0.00010812,0.000117356,
9.69196,4403.79,2.73573,2.14078,0.00141021,-9.72473e-05,0.000105554,
9.69214,3409.87,1.24648,0.548479,0.000271805,-1.87436e-05,2.03446e-05,
9.69165,1091.01,1.94229,1.48852,0.000499848,-3.44693e-05,3.74137e-05,
9.69165,2531.51,1.66462,2.91513,0.000603995,-4.16513e-05,4.52091e-05,
9.69294,768.57,1.09877,1.30046,0.000999988,-6.89588e-05,7.48492e-05,
9.69261,143.219,2.3236,1.57605,0.00242339,-0.000167116,0.000181391,
9.6916,277.056,2.63868,2.74786,0.0028587,-0.000197135,0.000213974,
9.69239,2037.89,2.3416,2.15581,0.00115023,-7.93195e-05,8.60948e-05,
9.69199,2948.25,1.73502,2.25672,2.30867e-05,-1.59205e-06,1.72804e-06,
9.69211,2160.41,2.84835,0.741987,0.0028897,-0.000199273,0.000216294,
9.69228,184.577,1.78305,1.71724,0.00240268,-0.000165688,0.000179841,
9.69288,486.019,2.76007,2.24623,0.00108084,-7.45341e-05,8.09007e-05,
9.69137,1093.17,1.62551,1.39031,0.00196659,-0.000135616,0.0001472,
9.69252,2285.89,1.33941,0.389734,0.00163646,-0.00011285,0.000122489,
9.69133,275.252,0.713237,1.42475,0.00240238,-0.000165667,0.000179818,
9.69277,463.906,1.71143,0.684905,0.00127851,-8.81657e-05,9.56966e-05,
9.69248,1154.95,2.52062,2.37532,0.00255593,-0.000176256,0.000191312,
9.6927,549.621,0.172299,3.04295,0.000392337,-2.70554e-05,2.93664e-05,
9.6924,1459.6,1.17846,0.652366,0.00173205,-0.000119442,0.000129644,
9.69167,2655.92,2.39951,0.160198,0.00200337,-0.000138152,0.000149952,
9.69121,3379.79,1.76061,1.97371,0.000941242,-6.49078e-05,7.04521e-05,
9.69158,2363.86,1.33691,2.47624,0.000900295,-6.20841e-05,6.73872e-05,
9.692,126.644,1.59777,2.19725,0.00230147,-0.000158709,0.000172265,
9.69238,518.702,1.60595,0.188299,0.00295432,-0.000203729,0.000221131,
9.69224,4335.25,2.05887,1.19672,0.00278192,-0.00019184,0.000208227,
9.69272,1566.48,0.822373,3.03489,0.00256234,-0.000176698,0.000191791,
9.69149,1594.41,1.93043,3.08177,0.0018211,-0.000125583,0.00013631,
9.69108,858.999,1.4612,0.489193,0.000531637,-3.66615e-05,3.97931e-05,
9.69267,468.191,1.34637,2.85574,0.00286873,-0.000197826,0.000214724,
9.69199,1252.54,2.77474,2.53901,0.0030457,-0.00021003,0.000227971,
9.69285,6089.66,0.790559,0.833065,0.000755416,-5.20932e-05,5.65429e-05,
9.69103,637.954,2.18909,0.524266,0.000607443,-4.18891e-05,4.54672e-05,
9.69268,1336.1,1.36208,1.64658,0.00142045,-9.79538e-05,0.000106321,
9.69246,153.851,0.943857,0.368773,0.000629773,-4.3429e-05,4.71386e-05,
9.69174,420.462,1.05851,0.931842,0.00162032,-0.000111737,0.000121281,
9.69131,329.383,1.04327,2.82557,0.00190326,-0.000131248,0.000142459,
9.69267,150.884,1.81871,1.55096,0.00162194,-0.000111848,0.000121402,
9.69166,837.976,2.04274,0.746066,0.00172441,-0.000118915,0.000129072,
9.69207,360.423,2.16141,0.246665,0.0025599,-0.00017653,0.000191609,
9.69271,1066.05,1.25418,0.274292,0.0013926,-9.60332e-05,0.000104236,
9.69191,4731.73,2.6895,0.618302,0.000655913,-4.52316e-05,4.90952e-05,
9.69142,1851.88,2.16939,1.0947,0.0023198,-0.000159972,0.000173637,
9.69271,626.767,1.01648,0.547709,0.000569325,-3.92605e-05,4.26141e-05,
9.69142,3982.81,2.33066,0.108019,0.000589159,-4.06282e-05,4.40986e-05,
9.6918,183.723,2.44477,2.53981,0.00202572,-0.000139693,0.000151625,
9.69293,2212.77,1.59083,2.38164,0.000309451,-2.13396e-05,2.31624e-05,
9.69275,898.757,1.67064,0.0257835,0.0022474,-0.00015498,0.000168218,
9.6921,419.116,1.56841,1.70388,0.0011188,-7.71521e-05,8.37423e-05,
9.69179,897.003,1.12983,0.377191,8.88373e-05,-6.12619e-06,6.64948e-06,
9.69139,585.285,1.78368,2.54382,0.00303281,-0.000209142,0.000227006,
9.69118,818.15,1.66211,1.66359,0.00247344,-0.000170568,0.000185137,
9.69247,826.212,1.49061,2.75664,0.00143229,-9.87702e-05,0.000107207,
9.69159,148.758,0.264399,2.84486,0.00204274,-0.000140867,0.000152899,
9.69112,23.0815,2.70763,0.214622,0.0014397,-9.92814e-05,0.000107762,
9.69206,1185.27,1.76336,3.03334,0.000318573,-2.19687e-05,2.38452e-05,
9.69263,2549.39,2.18324,3.05697,0.00238876,-0.000164728,0.000178799,
9.69213,562.828,2.23826,1.41146,0.0010388,-7.16356e-05,7.77546e-05,
9.69192,174.85,0.51801,1.02206,0.000255123,-1.75932e-05,1.9096e-05,
9.6914,1409.56,0.676976,0.509885,0.00215996,-0.00014895,0.000161673,
9.69189,9.8657,2.65923,1.3284,0.00167276,-0.000115353,0.000125206,
9.69122,427.305,0.957824,2.98263,0.00224004,-0.000154473,0.000167667,
9.69297,33.9628,1.0866,2.7083,0.00295627,-0.000203863,0.000221277,
9.6915,350.938,1.7452,2.28192,0.00226014,-0.000155859,0.000169172,
9.69213,458.577,1.47943,2.50591,0.00226387,-0.000156116,0.000169451,
9.69221,1595.86,2.5057,1.4066,0.00295116,-0.000203511,0.000220895,
9.69224,809.631,0.622105,0.722179,0.00115028,-7.93232e-05,8.60989e-05,
9.69171,600.553,1.67363,1.42448,0.00301817,-0.000208132,0.00022591,
9.69245,1644.56,2.29681,1.03182,0.000561906,-3.87489e-05,4.20587e-05,
9.69173,789.941,1.72891,2.40617,0.00220545,-0.000152087,0.000165078,
9.69152,925.228,1.20936,3.04002,0.00288037,-0.000198629,0.000215596,
9.69132,2022.53,1.96832,2.4203,0.00262805,-0.00018123,0.00019671,
9.6914,579.206,1.16569,0.627239,0.00300822,-0.000207446,0.000225166,
9.69128,30.4887,1.78667,2.10949,0.000380142,-2.62145e-05,2.84537e-05,
9.69151,182.758,1.90024,2.15149,0.0002803,-1.93294e-05,2.09805e-05,
9.69104,2186.48,1.91834,0.332746,0.00071248,-4.91324e-05,5.33292e-05,
9.69294,2257.36,0.959361,1.39424,0.00203236,-0.000140151,0.000152122,
9.69199,1739.75,0.23365,0.495251,0.00243437,-0.000167873,0.000182212,
9.69252,1329.66,2.10435,1.22409,0.00173229,-0.000119458,0.000129662,
9.69219,672.213,0.742862,1.12231,0.00238045,-0.000164155,0.000178177,
9.69154,1498.91,1.45875,2.98696,0.00263427,-0.000181658,0.000197175,
9.69113,234.782,1.91049,2.2466,0.000718182,-4.95256e-05,5.3756e-05,
9.69193,1441.1,1.08882,0.62816,0.00249603,-0.000172125,0.000186828,
9.69202,792.28,1.2607,2.74935,0.00213907,-0.000147509,0.000160109,
9.69269,322.613,1.13824,1.4439,0.00230209,-0.000158752,0.000172312,
9.69101,502.924,1.06009,1.20895,0.0018079,-0.000124672,0.000135321,
9.69134,775.524,1.5976,2.67885,0.0010859,-7.4883e-05,8.12794e-05,
9.69107,3168.65,0.971775,0.877886,3.3449e-05,-2.30663e-06,2.50366e-06,
9.69184,199.506,0.992338,2.99035,0.00012632,-8.71097e-06,9.45505e-06,
9.69247,2917.87,1.71551,0.673056,0.00183973,-0.000126867,0.000137704,
9.692,26.5578,0.868128,2.94208,0.00197387,-0.000136117,0.000147744,
9.691,459.364,2.12921,0.904189,0.00265389,-0.000183012,0.000198644,
9.69232,851.229,1.65191,3.11884,0.00218018,-0.000150344,0.000163187,
9.69101,522.988,2.83253,2.64534,0.00282215,-0.000194615,0.000211238,
9.69162,1884.89,2.09603,1.16808,0.00297553,-0.000205191,0.000222718,
9.69191,364.714,2.24569,0.872615,0.00078178,-5.39113e-05,5.85163e-05,
9.692,92.4307,2.41078,1.77521,0.00234423,-0.000161657,0.000175466,
9.69286,101.415,2.36753,0.826796,0.00209088,-0.000144187,0.000156503,
9.69202,953.305,1.06424,0.510064,0.000134858,-9.29978e-06,1.00942e-05,
9.69165,657.796,2.05158,2.95609,0.00271684,-0.000187352,0.000203356,
9.69115,30.386,0.676356,1.89506,0.00207436,-0.000143047,0.000155266,
9.69223,578.657,0.472972,2.04456,0.00197011,-0.000135858,0.000147463,
9.69277,564.781,1.34029,0.106053,2.73272e-05,-1.88448e-06,2.04544e-06,
9.69165,701.842,0.684771,2.00809,0.001389,-9.57849e-05,0.000103967,
9.69193,1238.31,1.99284,0.894249,0.0022478,-0.000155007,0.000168248,
9.69142,452.111,0.965453,0.578812,0.000822638,-5.67288e-05,6.15745e-05,
9.69298,1454.27,1.72157,0.373124,0.00193803,-0.000133646,0.000145062,
9.69174,792.512,2.33329,2.63286,0.00014152,-9.75914e-06,1.05928e-05,
9.69141,513.743,2.00457,1.15514,0.00235484,-0.000162389,0.00017626,
9.69138,1142.71,1.17586,1.14369,0.000383363,-2.64366e-05,2.86948e-05,
9.69107,1981.57,0.621924,0.459271,8.13344e-05,-5.6088e-06,6.08789e-06,
9.69105,557.805,0.457159,2.86315,0.00140583,-9.69454e-05,0.000105226,
9.69205,962.339,0.416539,0.76934,0.000527556,-3.63801e-05,3.94876e-05,
9.69197,391.127,1.9276,0.550868,0.00240854,-0.000166092,0.00018028,
9.69284,650.001,0.959079,2.69172,0.00289901,-0.000199915,0.000216991,
9.69187,133.074,2.07789,1.26705,0.00212774,-0.000146728,0.000159261,
9.69297,534.979,2.18452,1.86247,0.00172031,-0.000118632,0.000128765,
9.692,356.438,2.19914,2.29644,0.00269655,-0.000185953,0.000201837,
9.69182,374.709,1.53967,1.18752,0.00131848,-9.09222e-05,9.86886e-05,
9.6922,435.422,2.43248,1.16253,0.00240712,-0.000165994,0.000180173,
9.69105,2418.94,0.49151,1.05425,0.00139749,-9.63704e-05,0.000104602,
9.69118,349.692,2.2978,2.93446,0.000358847,-2.4746e-05,2.68597e-05,
9.69238,1079.11,1.72996,0.736502,1.5398e-05,-1.06184e-06,1.15255e-06,
9.69234,750.698,1.90285,1.01744,0.00307469,-0.000212029,0.000230141,
9.69136,1524.89,1.43987,2.07939,0.000920237,-6.34593e-05,6.88798e-05,
9.69213,1596.78,1.89175,2.12806,0.00253549,-0.000174847,0.000189782,
9.69165,2312.49,2.5743,0.032477,0.00300364,-0.00020713,0.000224823,
9.6921,679.721,1.20994,0.168422,0.00138596,-9.55756e-05,0.00010374,
9.6922,97.8854,1.59787,0.888578,0.00170503,-0.000117579,0.000127622,
9.69184,1290.59,1.5239,1.04629,0.00125608,-8.66189e-05,9.40178e-05,
9.69215,2279.23,1.44146,2.8176,0.00169671,-0.000117005,0.000126999,
9.69196,1494.24,2.14088,0.06406,0.000762653,-5.25923e-05,5.70846e-05,
9.69282,376.487,2.8682,2.99506,0.00275859,-0.000190231,0.00020648,
9.69115,2267.07,1.35119,1.6026,0.0024377,-0.000168103,0.000182462,
9.69209,971.516,1.13642,0.913847,7.72929e-05,-5.33009e-06,5.78538e-06,
9.69129,2034.49,1.5469,0.261548,6.45915e-06,-4.45421e-07,4.83468e-07,
