nucleusKineticEnergykeV,numPhotonsCreated,nucleusEnergykeVPost,
52.1099,427,0,
46.6448,412,0,
47.1282,417,0,
51.9232,434,0,
51.2889,432,0,
48.8687,423,0,
46.9755,414,0,
53.4511,436,0,
54.836,447,0,
50.7731,434,0,
45.9409,410,0,
48.9824,420,0,
48.595,420,0,
48.5267,418,0,
47.7779,421,0,
45.5388,407,0,
51.2934,435,0,
52.6124,436,0,
46.0065,406,0,
49.9126,422,0,
51.8366,436,0,
45.2893,407,0,
45.2784,408,0,
52.6948,437,0,
46.0941,410,0,
45.213,403,0,
50.7164,430,0,
52.3491,440,0,
52.3905,439,0,
49.4184,424,0,
52.2958,437,0,
54.2631,446,0,
52.6516,437,0,
49.515,427,0,
50.6215,428,0,
45.3032,405,0,
48.2947,418,0,
53.262,440,0,
46.352,413,0,
52.3486,440,0,
51.5013,432,0,
47.8938,419,0,
49.2557,424,0,
48.2991,423,0,
47.5821,415,0,
54.307,446,0,
53.2629,440,0,
48.1483,420,0,
47.1714,412,0,
45.9996,405,0,
47.0471,408,0,
50.65,433,0,
47.0126,415,0,
50.9495,429,0,
52.4677,437,0,
47.6628,416,0,
50.7453,428,0,
54.2658,445,0,
47.0186,415,0,
48.3911,415,0,
51.33,433,0,
46.7304,413,0,
45.3399,407,0,
54.9456,448,0,
47.4406,413,0,
49.2924,423,0,
52.942,440,0,
48.8548,422,0,
53.9771,441,0,
45.4288,409,0,
49.2565,428,0,
46.3747,409,0,
45.5982,406,0,
54.22,447,0,
46.1466,408,0,
50.9094,424,0,
45.9558,408,0,
46.0284,406,0,
54.6258,450,0,
45.2125,404,0,
47.6401,417,0,
53.9611,448,0,
49.2815,425,0,
51.6182,434,0,
48.0382,415,0,
45.9176,406,0,
52.0012,435,0,
53.2475,439,0,
49.4657,422,0,
51.5339,431,0,
54.9765,450,0,
52.5046,436,0,
47.0687,414,0,
49.1879,421,0,
53.6708,444,0,
49.8128,425,0,
46.7883,414,0,
45.5957,407,0,
45.8445,406,0,
45.7278,409,0,
45.192,406,0,
48.7617,422,0,
49.3479,427,0,
52.1598,437,0,
47.1355,412,0,
50.7566,433,0,
54.6124,444,0,
54.4648,448,0,
54.6241,447,0,
49.3903,425,0,
51.9815,434,0,
47.1835,415,0,
53.8313,447,0,
52.1586,437,0,
50.2951,429,0,
54.3533,443,0,
45.2903,406,0,
51.1707,429,0,
48.8806,423,0,
45.1888,406,0,
47.8066,414,0,
47.396,415,0,
53.2519,439,0,
46.7789,411,0,
54.419,451,0,
45.8582,410,0,
48.3674,416,0,
45.3697,406,0,
46.6737,411,0,
50.3346,429,0,
52.9861,440,0,
53.4121,440,0,
54.0665,446,0,
54.9147,446,0,
50.7902,428,0,
53.6187,445,0,
53.8982,444,0,
47.4961,418,0,
51.333,430,0,
48.0514,421,0,
52.7053,441,0,
54.7592,443,0,
51.6379,438,0,
47.3502,418,0,
48.0918,417,0,
48.4557,420,0,
48.3777,417,0,
46.1466,405,0,
53.957,439,0,
48.741,419,0,
50.9845,427,0,
53.1876,443,0,
49.6955,427,0,
53.3758,442,0,
49.0718,421,0,
54.7652,445,0,
54.0411,445,0,
50.7272,429,0,
46.2853,410,0,
51.661,436,0,
49.9887,426,0,
45.2382,405,0,
46.0279,407,0,
47.6825,415,0,
46.3113,407,0,
47.6158,415,0,
46.7072,408,0,
51.3984,436,0,
51.2807,432,0,
48.4964,418,0,
45.6144,406,0,
46.2042,407,0,
48.7431,421,0,
49.1142,422,0,
53.2246,444,0,
45.0115,402,0,
54.6042,445,0,
52.3704,437,0,
54.6643,448,0,
46.6947,414,0,
49.8007,425,0,
52.1356,439,0,
46.7064,411,0,
47.58,419,0,
45.1686,402,0,
48.4323,416,0,
45.5122,408,0,
46.136,410,0,
45.5692,404,0,
48.622,416,0,
45.2381,405,0,
50.3474,428,0,
53.9328,445,0,
47.9313,420,0,
49.6346,426,0,
47.2727,416,0,
54.1203,442,0,
51.8472,432,0,
54.5441,450,0,
50.1434,427,0,
54.0986,444,0,
47.3455,417,0,
54.0294,440,0,
46.1281,409,0,
47.2109,413,0,
49.3593,423,0,
47.199,413,0,
50.4313,427,0,
45.669,408,0,
48.4341,418,0,
47.8179,417,0,
49.3786,419,0,
51.9455,433,0,
45.331,404,0,
51.2188,430,0,
50.7164,428,0,
53.5852,444,0,
51.5898,431,0,
48.7584,420,0,
46.0555,409,0,
51.4025,431,0,
52.6245,439,0,
51.5919,434,0,
45.3365,403,0,
48.6852,422,0,
48.4994,420,0,
48.9948,426,0,
46.5084,413,0,
50.3784,430,0,
49.2466,422,0,
48.5989,421,0,
49.8562,424,0,
51.4979,430,0,
49.7698,427,0,
46.6218,411,0,
54.7263,448,0,
45.8801,405,0,
48.0789,418,0,
49.1002,420,0,
50.9079,434,0,
45.0698,402,0,
45.8184,404,0,
46.5306,411,0,
46.1154,406,0,
49.6254,426,0,
45.4381,407,0,
45.0114,403,0,
48.8945,419,0,
49.9788,425,0,
51.6342,435,0,
46.0437,410,0,
45.6797,410,0,
47.9429,420,0,
47.7419,413,0,
46.5613,408,0,
48.128,421,0,
46.6426,414,0,
47.9216,419,0,
47.5454,411,0,
49.5753,426,0,
50.9584,434,0,
49.5134,422,0,
48.2451,420,0,
53.0284,438,0,
47.5542,416,0,
45.6404,404,0,
49.5671,423,0,
47.9124,419,0,
53.3581,442,0,
48.3322,418,0,
45.6815,409,0,
53.5336,442,0,
48.4927,422,0,
52.568,436,0,
45.8135,404,0,
47.0248,404,0,
45.7716,406,0,
45.2375,408,0,
46.3856,411,0,
50.5461,430,0,
50.8417,433,0,
53.0568,440,0,
47.0115,418,0,
49.5004,424,0,
47.2754,413,0,
54.6981,446,0,
47.8794,417,0,
47.4041,410,0,
54.4952,443,0,
48.8161,418,0,
49.4719,425,0,
47.1227,414,0,
45.0039,401,0,
53.3792,442,0,
46.6577,411,0,
48.9078,422,0,
52.333,436,0,
53.2596,442,0,
52.4272,433,0,
49.3465,423,0,
50.9101,426,0,
46.7463,410,0,
48.2273,418,0,
45.0068,402,0,
50.8792,433,0,
50.334,425,0,
49.7943,425,0,
53.524,443,0,
50.0316,424,0,
47.2813,414,0,
49.6587,426,0,
45.5172,407,0,
54.5245,442,0,
50.552,432,0,
46.3274,408,0,
54.6703,447,0,
48.7861,419,0,
48.4291,414,0,
49.2123,424,0,
52.9995,436,0,
53.8151,440,0,
49.091,424,0,
53.8264,442,0,
47.0847,414,0,
53.2702,438,0,
52.0223,437,0,
45.7509,407,0,
46.9536,408,0,
48.2725,415,0,
47.1677,416,0,
50.6403,427,0,
45.8534,405,0,
52.3887,438,0,
50.3433,426,0,
46.3641,409,0,
46.39,409,0,
47.9793,418,0,
45.1529,401,0,
48.9385,426,0,
50.1397,422,0,
52.6349,439,0,
52.1678,438,0,
52.7177,440,0,
45.7113,407,0,
52.7817,439,0,
52.8828,437,0,
47.6848,415,0,
46.4147,409,0,
52.0125,439,0,
50.8645,427,0,
52.326,439,0,
52.6877,437,0,
47.2284,415,0,
47.4291,412,0,
50.5477,428,0,
48.5861,422,0,
50.1982,426,0,
47.8158,419,0,
46.3827,409,0,
52.3399,438,0,
51.1479,431,0,
50.5667,431,0,
48.7318,425,0,
45.4676,403,0,
45.1626,400,0,
50.7661,430,0,
47.9585,422,0,
53.0189,439,0,
52.7225,439,0,
47.6152,418,0,
52.1261,435,0,
47.2546,415,0,
50.4877,428,0,
53.6324,438,0,
48.8198,419,0,
46.2561,410,0,
50.5283,427,0,
52.9056,435,0,
52.5436,440,0,
52.6466,442,0,
52.157,438,0,
53.1899,440,0,
50.537,428,0,
53.0301,440,0,
51.6745,436,0,
49.7909,425,0,
54.0309,444,0,
46.3475,405,0,
47.2781,410,0,
50.6495,432,0,
47.7065,417,0,
51.0605,430,0,
45.9332,408,0,
47.3422,415,0,
50.6442,428,0,
50.257,424,0,
54.0413,445,0,
51.1516,429,0,
53.1173,437,0,
45.9835,406,0,
46.1808,412,0,
49.7567,424,0,
46.1136,408,0,
53.4758,441,0,
50.9709,431,0,
50.4492,427,0,
51.1079,429,0,
54.5451,442,0,
47.1681,414,0,
48.8648,428,0,
53.5803,440,0,
49.7884,423,0,
52.8098,437,0,
50.0323,428,0,
53.7757,445,0,
51.6008,436,0,
46.2746,409,0,
54.4929,444,0,
46.5612,410,0,
50.1651,427,0,
54.1061,441,0,
45.8589,404,0,
51.8781,434,0,
51.6693,432,0,
47.737,415,0,
50.5217,428,0,
48.7372,419,0,
54.8838,449,0,
53.7279,447,0,
46.5018,411,0,
48.2126,417,0,
49.7383,425,0,
54.5547,447,0,
46.4075,408,0,
45.0809,402,0,
54.4072,448,0,
48.3354,417,0,
47.4734,414,0,
50.5991,428,0,
46.8509,412,0,
49.8972,425,0,
47.8065,420,0,
54.462,447,0,
50.9892,431,0,
49.0655,423,0,
46.3072,408,0,
52.2017,436,0,
45.2254,404,0,
47.3168,413,0,
54.94,447,0,
51.8861,435,0,
49.2412,424,0,
45.8871,403,0,
50.5531,427,0,
51.6026,434,0,
53.9907,439,0,
52.4133,437,0,
47.7723,414,0,
48.3797,422,0,
49.7527,425,0,
46.4156,413,0,
53.1137,440,0,
46.1937,409,0,
48.8473,421,0,
46.7319,413,0,
48.237,418,0,
50.8913,429,0,
52.3428,437,0,
45.822,406,0,
53.0907,439,0,
47.2501,413,0,
47.1949,414,0,
51.868,433,0,
53.6533,440,0,
45.4447,406,0,
47.309,417,0,
52.0948,434,0,
46.7483,411,0,
50.4336,432,0,
48.3811,417,0,
49.2346,425,0,
48.4298,421,0,
45.7695,405,0,
49.4191,422,0,
47.7335,415,0,
51.1275,429,0,
48.9765,424,0,
48.7828,423,0,
46.992,411,0,
45.7904,405,0,
50.7844,432,0,
46.9962,416,0,
53.2479,441,0,
45.4958,407,0,
48.9143,423,0,
49.671,423,0,
52.4379,438,0,
50.8888,428,0,
45.4228,404,0,
50.9627,431,0,
52.1941,434,0,
48.1423,420,0,
53.3519,444,0,
50.9885,434,0,
47.4931,412,0,
47.5613,412,0,
50.6482,427,0,
49.4221,424,0,
48.0221,422,0,
50.1469,426,0,
45.1619,406,0,
50.4155,427,0,
47.3007,414,0,
47.6971,416,0,
47.0796,413,0,
45.6289,404,0,
50.8607,431,0,
45.4673,403,0,
52.6302,437,0,
49.4326,425,0,
54.3573,446,0,
52.4624,434,0,
51.6662,434,0,
52.622,442,0,
51.8477,440,0,
51.6913,437,0,
49.9586,426,0,
53.5657,446,0,
52.8467,436,0,
47.3054,416,0,
51.7569,432,0,
54.3239,447,0,
45.8804,407,0,
47.1651,412,0,
54.1464,444,0,
45.4186,404,0,
52.5828,442,0,
54.6455,447,0,
48.3916,420,0,
47.735,414,0,
47.6388,414,0,
47.2729,413,0,
53.2502,441,0,
46.1918,411,0,
52.4634,436,0,
47.7824,413,0,
45.1693,404,0,
53.6364,440,0,
47.8589,418,0,
52.8159,437,0,
53.179,438,0,
54.4778,445,0,
48.7034,418,0,
47.7147,418,0,
49.0953,422,0,
45.1878,403,0,
53.4345,439,0,
51.07,429,0,
54.15,442,0,
45.8085,408,0,
45.7088,411,0,
51.274,436,0,
54.2129,441,0,
49.865,424,0,
50.7861,432,0,
48.2205,420,0,
52.277,435,0,
45.6453,406,0,
54.9922,450,0,
47.4544,415,0,
45.8521,406,0,
54.9414,448,0,
46.0549,407,0,
53.0567,439,0,
48.0245,417,0,
49.6093,426,0,
53.3673,441,0,
50.9993,431,0,
48.0358,416,0,
48.1524,415,0,
51.1322,432,0,
47.6277,416,0,
48.9445,419,0,
53.1443,439,0,
48.5774,423,0,
54.0828,442,0,
46.482,408,0,
46.2893,410,0,
46.8982,414,0,
45.6499,406,0,
52.0214,438,0,
54.955,446,0,
48.0843,417,0,
51.8314,432,0,
53.5617,441,0,
48.6388,419,0,
47.3188,416,0,
54.4173,448,0,
53.6566,441,0,
51.0371,429,0,
50.2429,429,0,
52.4804,438,0,
49.0241,424,0,
53.4964,440,0,
51.384,427,0,
51.6985,432,0,
47.6533,415,0,
54.3326,445,0,
50.3592,427,0,
50.6684,430,0,
53.9876,445,0,
50.6373,429,0,
51.4826,435,0,
46.575,412,0,
52.1314,434,0,
51.8216,434,0,
50.7702,433,0,
51.3841,430,0,
49.0702,421,0,
47.4686,415,0,
50.998,428,0,
49.5034,425,0,
50.2246,429,0,
46.5439,411,0,
46.4776,407,0,
46.5626,415,0,
48.6718,421,0,
46.9876,410,0,
47.7284,413,0,
54.074,442,0,
50.8499,432,0,
46.4411,414,0,
50.0077,428,0,
50.9383,427,0,
50.1576,428,0,
46.4595,410,0,
54.1295,448,0,
48.1973,418,0,
52.8176,444,0,
51.9623,435,0,
54.4057,447,0,
53.983,448,0,
45.6069,405,0,
54.4384,447,0,
51.4837,432,0,
50.2612,428,0,
46.3136,412,0,
45.9965,407,0,
48.0307,414,0,
48.7458,417,0,
50.9653,432,0,
52.3112,439,0,
47.4442,418,0,
45.2741,407,0,
50.3759,430,0,
46.6096,410,0,
48.957,419,0,
45.8781,411,0,
48.8515,418,0,
52.9634,439,0,
47.9016,420,0,
51.5225,431,0,
45.658,408,0,
45.0805,396,0,
47.3959,415,0,
45.153,403,0,
46.7736,408,0,
48.9001,421,0,
45.634,406,0,
45.3958,400,0,
48.0868,422,0,
47.2859,415,0,
52.2569,435,0,
45.1931,402,0,
52.073,438,0,
47.9934,418,0,
50.9151,430,0,
46.5413,411,0,
52.9754,444,0,
46.9225,405,0,
51.5977,433,0,
46.6372,409,0,
46.0228,406,0,
51.0307,430,0,
49.4336,422,0,
50.1219,426,0,
51.4861,431,0,
54.4262,444,0,
46.4226,411,0,
49.3017,423,0,
47.7801,413,0,
53.3923,440,0,
46.6108,405,0,
54.6582,446,0,
48.6764,418,0,
53.6155,443,0,
48.9987,422,0,
48.2103,420,0,
51.0503,433,0,
52.3022,438,0,
52.5192,441,0,
52.5754,437,0,
51.6686,431,0,
50.3361,427,0,
53.6322,443,0,
45.1417,400,0,
51.867,435,0,
52.3817,438,0,
46.3306,408,0,
48.9955,420,0,
49.1574,419,0,
48.2354,418,0,
47.4637,413,0,
47.3287,416,0,
45.0314,401,0,
52.1741,437,0,
54.4402,446,0,
51.5565,431,0,
48.9587,425,0,
47.3768,413,0,
45.9837,409,0,
52.1416,436,0,
45.0594,404,0,
47.4307,413,0,
54.7344,449,0,
48.1897,419,0,
47.9283,419,0,
52.6526,439,0,
47.4089,415,0,
51.6465,436,0,
51.5631,433,0,
52.7117,436,0,
52.4534,440,0,
47.6892,419,0,
52.7409,440,0,
54.3062,443,0,
53.8741,439,0,
46.6076,413,0,
52.552,437,0,
47.9135,416,0,
47.4562,415,0,
51.4744,436,0,
49.9242,425,0,
53.6483,438,0,
53.4982,441,0,
54.9032,451,0,
51.9712,437,0,
51.4937,434,0,
46.0189,407,0,
46.6571,414,0,
51.5219,432,0,
50.4198,431,0,
54.3183,446,0,
51.6476,434,0,
48.3026,420,0,
54.2164,447,0,
47.0853,414,0,
52.4218,440,0,
49.2388,419,0,
46.2641,409,0,
54.7993,449,0,
45.1196,402,0,
50.889,430,0,
46.0064,406,0,
45.3036,405,0,
47.4982,417,0,
49.6868,429,0,
53.3135,439,0,
51.6382,432,0,
52.4134,437,0,
50.4345,429,0,
46.3744,409,0,
50.4404,427,0,
54.9704,452,0,
49.4666,425,0,
45.8426,406,0,
49.7639,429,0,
45.8647,405,0,
48.2324,415,0,
53.7732,443,0,
51.5103,436,0,
49.7062,420,0,
46.8475,411,0,
48.4142,419,0,
45.8764,407,0,
45.4794,407,0,
53.6811,441,0,
52.7481,441,0,
54.27,443,0,
49.0238,424,0,
47.0839,413,0,
49.6343,425,0,
53.8133,446,0,
46.3241,410,0,
45.4433,405,0,
52.9747,441,0,
54.1814,442,0,
45.5957,407,0,
46.0918,410,0,
52.345,434,0,
48.7018,415,0,
51.3956,437,0,
50.5847,433,0,
52.9026,437,0,
53.7635,443,0,
46.2895,408,0,
52.7283,438,0,
53.2193,437,0,
45.2653,405,0,
47.865,416,0,
45.4217,406,0,
50.6421,429,0,
52.7782,440,0,
46.1972,410,0,
52.5515,435,0,
47.3822,417,0,
49.3451,423,0,
48.2985,418,0,
50.3729,429,0,
47.8178,415,0,
46.2144,413,0,
48.7261,421,0,
46.6768,409,0,
48.4631,418,0,
51.0631,433,0,
51.7402,433,0,
50.9049,428,0,
51.8371,437,0,
46.2772,411,0,
52.1531,432,0,
45.2124,405,0,
45.8959,408,0,
48.8924,420,0,
47.6065,413,0,
49.3258,427,0,
45.0484,404,0,
50.2311,429,0,
48.1989,418,0,
48.7126,420,0,
46.3544,406,0,
45.7421,405,0,
50.5703,431,0,
53.338,444,0,
46.1422,410,0,
46.9465,410,0,
53.5461,442,0,
53.3144,439,0,
46.4939,403,0,
48.7612,420,0,
48.8013,420,0,
45.9713,408,0,
46.7454,410,0,
54.481,449,0,
47.5261,416,0,
46.0289,405,0,
50.9696,434,0,
54.1602,441,0,
50.0176,422,0,
46.6501,411,0,
53.202,441,0,
47.5479,415,0,
50.6059,429,0,
52.06,433,0,
48.3635,416,0,
52.8419,442,0,
54.6859,450,0,
46.7497,411,0,
51.7608,431,0,
47.7954,413,0,
54.8644,449,0,
47.4132,414,0,
54.6316,444,0,
51.8925,432,0,
53.2331,441,0,
54.8182,444,0,
52.0155,436,0,
48.8856,420,0,
45.7406,408,0,
54.5402,447,0,
51.559,434,0,
53.1042,435,0,
50.7706,430,0,
46.1111,409,0,
52.2702,435,0,
48.1198,419,0,
48.0557,418,0,
53.9634,444,0,
51.3408,428,0,
47.8426,412,0,
54.5494,442,0,
46.1674,405,0,
52.4409,437,0,
50.5034,430,0,
50.7401,431,0,
50.5386,432,0,
46.9741,412,0,
49.1356,418,0,
45.7146,407,0,
51.134,433,0,
46.7175,411,0,
50.9075,428,0,
49.1024,418,0,
52.1619,434,0,
46.8665,416,0,
47.2965,416,0,
46.3915,410,0,
48.6552,419,0,
50.6594,429,0,
47.5892,415,0,
49.3812,427,0,
49.2724,422,0,
52.7382,440,0,
54.829,447,0,
49.9719,422,0,
52.7316,438,0,
52.3795,437,0,
51.4324,439,0,
49.0869,422,0,
53.9568,441,0,
52.4424,439,0,
48.8967,419,0,
54.1067,445,0,
51.325,429,0,
51.4576,429,0,
50.5922,427,0,
47.415,414,0,
51.8024,433,0,
45.1502,404,0,
45.4585,401,0,
47.1376,415,0,
47.1089,413,0,
46.6183,413,0,
49.6752,422,0,
46.9488,412,0,
48.545,419,0,
51.4718,431,0,
47.0821,417,0,
54.6634,449,0,
45.6317,404,0,
49.7949,427,0,
47.4586,418,0,
53.6708,440,0,
49.9569,426,0,
52.0327,435,0,
54.2178,444,0,
50.7378,429,0,
49.3806,420,0,
46.3527,410,0,
49.0876,427,0,
54.4832,444,0,
49.2857,424,0,
53.2774,439,0,
49.9884,423,0,
49.9098,430,0,
47.1377,412,0,
48.2908,418,0,
47.3547,413,0,
48.4617,420,0,
46.7442,411,0,
47.4058,413,0,
52.3494,438,0,
54.2919,447,0,
50.1683,429,0,
54.056,446,0,
52.4097,439,0,
48.7352,423,0,
54.9283,449,0,
52.4765,442,0,
52.0811,434,0,
48.4414,419,0,
45.8158,408,0,
47.8674,413,0,
48.9221,428,0,
49.9563,426,0,
46.8038,413,0,
52.9537,438,0,
48.7266,422,0,
51.9684,434,0,
50.7226,430,0,
50.2767,426,0,
48.5798,419,0,
52.2386,439,0,
49.3281,420,0,
46.5176,411,0,
50.9537,431,0,
49.0815,425,0,
49.6905,427,0,
53.4056,446,0,
53.502,443,0,
45.176,405,0,
45.8018,406,0,
45.9812,411,0,
50.6534,434,0,
53.109,443,0,
53.5188,443,0,
53.485,442,0,
52.7657,440,0,
51.9879,434,0,
50.8017,430,0,
51.06,432,0,
51.9347,433,0,
52.9429,438,0,
46.7635,413,0,
47.1192,417,0,
48.561,419,0,
47.6836,418,0,
49.168,420,0,
53.5082,441,0,
48.9552,419,0,
46.5027,407,0,
53.7877,442,0,
48.7932,423,0,
47.6377,419,0,
50.8732,429,0,
53.6665,441,0,
45.2582,404,0,
51.9739,437,0,
50.5932,427,0,
46.929,411,0,
46.8013,409,0,
47.0391,414,0,
51.1546,431,0,
46.0826,410,0,
52.1986,440,0,
49.608,419,0,
49.9272,427,0,
54.9389,448,0,
50.7232,433,0,
52.2739,438,0,
53.6333,443,0,
52.6783,436,0,
51.4399,431,0,
53.0089,440,0,
50.1137,423,0,
47.3331,413,0,
45.7473,411,0,
51.2935,434,0,
54.3956,446,0,
45.6672,406,0,
47.1672,412,0,
45.8713,407,0,
53.0388,443,0,
47.471,414,0,
53.4836,443,0,
51.9895,435,0,
46.7854,410,0,
49.4415,422,0,
51.5997,434,0,
46.5324,409,0,
48.1111,419,0,
46.8376,414,0,
52.5926,438,0,
49.5961,419,0,
53.0028,444,0,
45.7245,407,0,
49.1232,421,0,
52.7557,437,0,
49.1229,427,0,
52.2734,433,0,
54.6008,446,0,
47.2655,416,0,
45.3442,404,0,
51.6679,435,0,
49.7134,424,0,
54.023,443,0,
46.7667,414,0,
46.7523,410,0,
52.134,438,0,
45.1099,404,0,
45.0529,400,0,
51.7201,432,0,
52.2388,436,0,
47.2928,413,0,
47.1219,415,0,
45.0322,405,0,
46.0712,408,0,
52.3853,436,0,
46.7479,415,0,
54.1858,444,0,
50.0934,428,0,
45.8381,406,0,
52.6525,442,0,
47.4863,416,0,
49.9392,424,0,
49.006,420,0,
45.1386,405,0,
45.3989,397,0,
46.4509,405,0,
50.2933,432,0,
47.2636,415,0,
47.2515,416,0,
51.4334,432,0,
49.4725,425,0,
51.6552,432,0,
48.0446,418,0,
53.1242,440,0,
53.8769,446,0,
54.8471,450,0,
49.168,421,0,
47.6151,417,0,
47.5233,415,0,
49.1629,421,0,
48.7143,422,0,
50.8429,429,0,
52.837,442,0,
54.753,446,0,
46.6547,407,0,
48.785,427,0,
48.5562,421,0,
53.0074,439,0,
47.1913,411,0,
46.6645,411,0,
46.4796,412,0,
47.6464,413,0,
46.3632,410,0,
45.2936,406,0,
54.3088,447,0,
47.4517,414,0,
51.3364,433,0,
49.5551,424,0,
54.947,445,0,
50.8639,434,0,
51.3955,432,0,
54.1576,441,0,
50.04,426,0,
50.603,431,0,
48.75,418,0,
45.7641,407,0,
46.1581,409,0,
49.8384,424,0,
51.3645,432,0,
50.2626,430,0,
52.4597,439,0,
50.5594,427,0,
52.9768,440,0,
54.6644,444,0,
45.0115,406,0,
45.6427,406,0,
45.9297,411,0,
49.7415,427,0,
51.9633,436,0,
48.9476,422,0,
48.9453,424,0,
53.3219,438,0,
52.1073,436,0,
50.0934,431,0,
46.4505,412,0,
46.6179,415,0,
52.1358,438,0,
49.5373,428,0,
52.423,438,0,
45.4821,399,0,
52.8058,440,0,
52.8615,437,0,
51.0942,437,0,
52.5771,437,0,
52.5865,440,0,
49.8016,420,0,
51.5502,435,0,
50.9499,432,0,
52.9387,433,0,
51.5141,433,0,
49.4871,424,0,
45.0193,402,0,
48.0714,418,0,
48.1045,419,0,
53.9738,444,0,
45.285,407,0,
48.7781,419,0,
50.7778,427,0,
52.3652,437,0,
46.9236,411,0,
52.135,432,0,
47.1877,415,0,
52.1888,438,0,
45.7977,405,0,
54.0299,444,0,
45.8643,409,0,
45.5436,406,0,
53.8859,443,0,
46.3182,407,0,
51.8297,434,0,
54.9229,443,0,
45.9556,406,0,
54.3065,443,0,
49.188,425,0,
45.6092,408,0,
49.0697,421,0,
48.2606,420,0,
52.2057,433,0,
47.9151,421,0,
51.513,434,0,
50.4401,429,0,
47.1387,413,0,
51.2647,432,0,
54.7909,444,0,
47.9085,413,0,
48.9831,423,0,
48.3391,418,0,
45.9921,407,0,
48.7613,420,0,
46.3405,406,0,
53.2993,437,0,
51.3909,433,0,
51.0935,431,0,
47.233,414,0,
45.7926,407,0,
48.6276,419,0,
45.3672,403,0,
50.0505,427,0,
47.6763,419,0,
49.4989,426,0,
53.9986,445,0,
52.1978,435,0,
53.9464,444,0,
49.1744,419,0,
51.0677,430,0,
47.1979,414,0,
47.8374,414,0,
45.6131,405,0,
52.9758,440,0,
46.4035,408,0,
50.5403,426,0,
48.9756,418,0,
48.934,422,0,
46.3181,409,0,
52.4808,437,0,
49.2142,423,0,
46.4634,411,0,
47.2654,411,0,
48.0428,417,0,
48.8863,422,0,
48.3662,424,0,
46.3541,409,0,
47.443,416,0,
45.3333,408,0,
48.5455,415,0,
47.7102,415,0,
46.3636,409,0,
47.3495,412,0,
53.3106,440,0,
52.5716,436,0,
46.2143,412,0,
52.788,442,0,
48.9259,425,0,
52.3347,435,0,
45.3848,405,0,
51.7718,433,0,
50.8211,430,0,
51.297,433,0,
50.1678,428,0,
46.2429,406,0,
53.4902,440,0,
48.2828,417,0,
48.5927,417,0,
49.6738,425,0,
47.6493,412,0,
47.9138,416,0,
54.8821,446,0,
48.6751,422,0,
45.2007,401,0,
51.076,429,0,
52.2918,437,0,
46.9898,412,0,
50.7419,430,0,
54.6582,447,0,
49.6529,425,0,
47.6643,419,0,
53.0384,438,0,
48.6907,421,0,
47.9035,419,0,
48.6113,419,0,
53.9966,440,0,
49.7056,425,0,
53.7382,445,0,
45.9948,410,0,
48.1231,421,0,
48.152,415,0,
54.4555,446,0,
48.4654,416,0,
45.4586,404,0,
50.78,433,0,
49.6574,421,0,
53.384,439,0,
53.8931,445,0,
50.75,433,0,
52.2326,435,0,
49.3317,423,0,
45.8178,407,0,
48.4226,420,0,
51.7411,434,0,
47.9777,416,0,
49.5251,425,0,
45.791,408,0,
52.2202,439,0,
51.3483,431,0,
52.209,437,0,
45.378,404,0,
51.6069,433,0,
50.8984,431,0,
50.4817,427,0,
51.5046,430,0,
54.4392,444,0,
46.0737,411,0,
53.4393,442,0,
52.9251,439,0,
53.596,441,0,
50.7296,425,0,
49.853,427,0,
52.1947,436,0,
50.201,426,0,
48.4783,417,0,
45.5499,408,0,
48.0538,415,0,
54.3143,442,0,
45.3731,406,0,
48.1197,418,0,
46.229,407,0,
54.4825,446,0,
47.8892,414,0,
49.4775,422,0,
51.4718,435,0,
46.8763,415,0,
50.0425,423,0,
48.0984,418,0,
48.4884,422,0,
53.8226,442,0,
45.4761,405,0,
49.4308,424,0,
49.0323,424,0,
48.826,422,0,
45.8905,409,0,
53.0407,443,0,
52.3445,436,0,
47.2294,411,0,
49.7103,427,0,
49.6315,428,0,
47.3687,417,0,
51.4178,432,0,
46.6729,409,0,
49.4628,426,0,
51.6634,434,0,
48.7278,419,0,
52.4856,434,0,
50.5751,429,0,
47.2295,413,0,
54.2095,445,0,
49.2634,426,0,
47.8554,418,0,
50.384,427,0,
53.5221,442,0,
51.0412,430,0,
51.1671,431,0,
51.5665,438,0,
51.4257,433,0,
50.8572,429,0,
47.6605,412,0,
48.7008,419,0,
51.4622,430,0,
50.4221,429,0,
51.6474,433,0,
49.3922,420,0,
45.3511,403,0,
50.5513,425,0,
49.3355,423,0,
54.4613,443,0,
45.219,403,0,
45.1689,399,0,
50.2404,428,0,
50.4274,429,0,
47.8071,415,0,
51.9299,431,0,
48.1942,417,0,
48.6835,419,0,
48.0017,421,0,
46.2704,409,0,
50.404,425,0,
48.4343,418,0,
46.9053,413,0,
48.2175,422,0,
46.7071,408,0,
53.981,441,0,
50.9021,433,0,
46.8917,411,0,
51.5278,436,0,
54.7479,451,0,
54.8597,444,0,
51.7776,436,0,
52.1055,436,0,
49.2377,425,0,
53.2404,439,0,
51.551,436,0,
45.0633,404,0,
48.3256,423,0,
49.3467,419,0,
47.8006,412,0,
50.5141,427,0,
50.8626,428,0,
47.4881,414,0,
51.9073,438,0,
53.9905,444,0,
45.6926,409,0,
54.3601,445,0,
52.3382,435,0,
47.4706,412,0,
52.5067,438,0,
45.9762,411,0,
53.2542,444,0,
54.3986,448,0,
