eventID,energy,recoilAngle,neutronAngle,
2997,0.909102,0.646969,0.922636,
2998,0.601676,0.512473,1.05702,
2999,0.645382,0.532671,1.03684,
3000,2.10076,1.15945,0.410676,
3001,2.20307,1.21873,0.351481,
3002,1.71198,0.974369,0.595527,
3003,0.112142,0.213272,1.35533,
3004,2.03359,1.12391,0.446174,
3005,2.49111,1.5111,0.0595958,
3006,1.0268,0.695311,0.874333,
3007,1.20002,0.76507,0.804628,
3008,0.164297,0.259086,1.30981,
3009,0.120265,0.220986,1.34767,
3010,1.55038,0.906413,0.663412,
3011,0.462807,0.444521,1.12489,
3012,0.46288,0.444559,1.12485,
3013,1.02788,0.695748,0.873896,
3014,0.230806,0.308534,1.26057,
3015,1.70979,0.973429,0.596466,
3016,0.974273,0.673868,0.895759,
3017,2.04478,1.12968,0.440409,
3018,0.263252,0.330279,1.2389,
3019,2.02729,1.12068,0.449395,
3020,1.19846,0.764445,0.805253,
3021,1.51713,0.892754,0.677057,
3022,0.637089,0.528875,1.04063,
3023,1.29711,0.803914,0.765817,
3024,2.1905,1.21103,0.359171,
3025,2.27066,1.26289,0.307387,
3026,0.888717,0.638475,0.931124,
3027,0.0305204,0.110643,1.45626,
3028,1.49496,0.883692,0.686111,
3029,1.06691,0.711567,0.858089,
3030,0.520393,0.473498,1.09595,
3031,2.35557,1.32791,0.242478,
3032,8.47123e-05,0.00580234,1.49339,
3033,1.38965,0.841045,0.728718,
3034,1.48427,0.879337,0.690462,
3035,1.95707,1.08574,0.484289,
3036,0.909822,0.647268,0.922337,
3037,0.427833,0.426244,1.14313,
3038,1.73819,0.985708,0.5842,
3039,2.18251,1.2062,0.363997,
3040,1.60567,0.929339,0.640509,
3041,1.18522,0.759142,0.810551,
3042,2.04002,1.12722,0.442867,
3043,2.23865,1.24135,0.3289,
3044,1.69849,0.968575,0.601315,
3045,2.14297,1.18303,0.387127,
3046,1.23892,0.780632,0.789079,
3047,1.40908,0.848874,0.720897,
3048,2.34945,1.32271,0.247665,
3049,0.147783,0.245437,1.32338,
3050,1.71748,0.976742,0.593157,
3051,1.61856,0.934729,0.635125,
3052,1.95119,1.08289,0.487134,
3053,1.38836,0.840524,0.729239,
3054,0.372654,0.396147,1.17318,
3055,2.30708,1.28913,0.281196,
3056,0.79695,0.599646,0.969922,
3057,2.35459,1.32707,0.243313,
3058,2.43462,1.40826,0.16226,
