eventID,energy,recoilAngle,neutronAngle,
130601,1.72346,0.938437,0.870795,
130665,2.4177,1.37715,0.258556,
130708,2.07615,1.11889,0.611499,
130776,0.63821,0.415164,1.80132,
130831,0.713232,0.459142,1.70313,
130901,2.30738,1.27198,0.400581,
130988,1.31223,0.75109,1.16123,
131065,2.44134,1.40762,0.2177,
131123,0.485851,0.311953,2.05901,
131173,2.1617,1.17001,0.540358,
131309,2.3591,1.31627,0.340558,
131369,2.01573,1.08516,0.658904,
131459,0.34633,0.178398,2.46591,
131658,1.98585,1.06905,0.681692,
131679,1.3209,0.754999,1.15485,
131759,2.28901,1.25759,0.420165,
131808,0.995209,0.604663,1.414,
131812,0.782213,0.497105,1.6229,
131927,0.394714,0.232826,2.28881,
132097,0.472681,0.301673,2.08713,
132148,0.852037,0.53371,1.54901,
132237,0.437321,0.272402,2.16996,
132274,1.76355,0.957468,0.842698,
132470,0.520578,0.337758,1.99053,
132517,0.280393,0.043082,2.96948,
132538,0.390923,0.229002,2.30073,
132582,2.00426,1.07894,0.667694,
132662,2.38995,1.34639,0.299917,
132699,1.85404,1.00145,0.778517,
132720,0.783803,0.497957,1.62114,
132726,2.13171,1.15156,0.565937,
132801,2.45486,1.42779,0.190697,
132814,0.629143,0.409614,1.81416,
132835,0.492131,0.316753,2.04605,
132895,0.602255,0.392805,1.85368,
132959,2.20651,1.1989,0.500502,
133048,1.70788,0.931103,0.881679,
133127,1.80086,0.975411,0.816394,
133130,0.382787,0.220588,2.32724,
133158,2.39919,1.35618,0.28675,
133161,2.10123,1.13341,0.591204,
133421,0.943111,0.579369,1.461,
133455,0.454121,0.28664,2.12915,
133510,1.85352,1.0012,0.778892,
133514,1.84339,0.996192,0.786144,
133527,1.91163,1.03038,0.736837,
133627,0.387517,0.225515,2.31167,
133660,0.448231,0.281722,2.14314,
133701,1.57452,0.869466,0.974524,
133804,1.3064,0.748462,1.16552,
133880,0.841529,0.528301,1.55973,
133929,1.48017,0.826687,1.04058,
133974,2.13368,1.15275,0.564285,
134047,1.33939,0.763322,1.14133,
134156,2.22802,1.21342,0.480548,
134160,2.22727,1.21291,0.481253,
134309,1.29655,0.744018,1.17281,
134502,1.07174,0.640985,1.34844,
134604,0.887815,0.551894,1.51344,
134773,1.73541,0.944082,0.862439,
134867,1.74483,0.948549,0.85584,
134890,0.977339,0.596045,1.42988,
134898,0.920141,0.568042,1.48244,
134911,0.744708,0.476718,1.6655,
134965,1.27038,0.732197,1.19228,
135001,2.15759,1.16745,0.543909,
135030,0.292942,0.0866799,2.79908,
135339,1.32795,0.758175,1.14968,
135513,0.859968,0.537771,1.541,
135620,0.688689,0.445104,1.73383,
135677,0.370626,0.207419,2.36949,
135687,2.11981,1.14441,0.575883,
135694,0.745913,0.477381,1.6641,
135701,0.454948,0.287325,2.12722,
135709,1.08507,0.647225,1.33738,
135738,2.00234,1.0779,0.669161,
135797,1.33208,0.760034,1.14666,
135897,0.717819,0.461732,1.69753,
135914,0.448574,0.28201,2.14231,
135920,2.37561,1.33195,0.319379,
136015,0.320081,0.140793,2.59755,
136319,2.22265,1.20975,0.485585,
136482,0.392422,0.230522,2.29599,
136516,0.561358,0.366086,1.91862,
136664,0.514734,0.333535,2.00154,
136884,0.526015,0.341648,1.98046,
136895,0.74184,0.475135,1.66885,
136923,1.23771,0.717397,1.21689,
137019,0.672577,0.435713,1.75469,
137260,0.370487,0.207264,2.36999,
137266,1.65069,0.904449,0.921517,
137441,2.35373,1.31135,0.347202,
137477,0.632643,0.411763,1.80918,
137622,2.36577,1.3225,0.332141,
137752,1.84533,0.997146,0.784761,
137990,2.20408,1.19728,0.502725,
138047,1.82327,0.986317,0.800491,
138050,1.10632,0.657127,1.31997,
138053,0.49199,0.316646,2.04634,
138138,1.99664,1.07483,0.673504,
138151,2.35771,1.31499,0.342288,
138223,0.71948,0.462667,1.69551,
138372,2.36827,1.32487,0.32894,
138414,2.15794,1.16766,0.543608,
138513,1.95282,1.05163,0.706465,
138575,1.01957,0.616324,1.39271,
138692,1.92706,1.03828,0.725517,
138756,1.45432,0.815034,1.05883,
138817,2.39915,1.35613,0.286807,
138966,0.430495,0.266423,2.1874,
138970,1.35814,0.771762,1.12769,
139101,0.848553,0.53192,1.55255,
139334,0.665118,0.431315,1.76456,
139490,2.05382,1.10622,0.629251,
139530,0.731308,0.46929,1.6813,
139687,1.55856,0.862196,0.985649,
139695,0.775515,0.493505,1.63034,
139819,0.286415,0.0675904,2.873,
139911,0.453119,0.285809,2.13151,
139977,0.531495,0.34553,1.97047,
140107,1.61651,0.888687,0.945294,
140138,1.73261,0.94276,0.864394,
140189,0.895493,0.555753,1.50598,
140246,0.898261,0.55714,1.50331,
140247,0.285553,0.064653,2.88447,
140413,1.06628,0.638418,1.353,
140438,0.358483,0.193431,2.41539,
140471,2.05771,1.10842,0.626174,
140485,0.313146,0.129103,2.63995,
140637,2.28997,1.25833,0.419156,
140713,2.46262,1.44074,0.173377,
141011,0.766451,0.488605,1.64053,
141070,2.2849,1.25445,0.424442,
141308,1.89836,1.02364,0.746514,
141447,1.93023,1.03991,0.723186,
141700,0.454194,0.2867,2.12898,
142025,0.918344,0.56715,1.48413,
142034,2.48969,1.50264,0.0907835,
142077,2.43094,1.39359,0.236491,
142110,0.55263,0.360179,1.93334,
142163,0.313899,0.130421,2.63514,
142202,2.25861,1.23496,0.451048,
142237,0.59906,0.39077,1.85853,
142309,2.4618,1.43931,0.175296,
142333,0.657988,0.42708,1.77412,
142451,0.656014,0.425902,1.77679,
142458,0.909602,0.562805,1.49243,
142585,1.59328,0.878038,0.961455,
142591,0.794604,0.503722,1.6093,
142676,2.49522,1.5244,0.0617849,
142761,2.08282,1.12272,0.606139,
142770,0.735638,0.471699,1.67616,
142873,0.455543,0.287817,2.12582,
142899,0.619932,0.403917,1.82744,
142947,1.75138,0.951663,0.851247,
142960,1.05154,0.631481,1.36538,
143049,2.15902,1.16834,0.542676,
143058,1.84165,0.995333,0.787389,
143178,0.672226,0.435507,1.75515,
143212,2.13594,1.15413,0.562374,
143346,1.66516,0.911156,0.91145,
143491,1.75992,0.955733,0.845251,
143493,1.06627,0.638413,1.35301,
143685,2.28826,1.25702,0.420944,
143940,1.55017,0.85838,0.991506,
144004,1.50574,0.838238,1.0226,
144075,2.37273,1.32916,0.323156,
144291,2.33665,1.29625,0.367642,
144295,0.829232,0.521929,1.57244,
144320,0.892787,0.554395,1.5086,
144432,0.279068,0.0354984,2.9996,
144490,0.352025,0.185587,2.4416,
144527,2.24413,1.22462,0.46519,
144564,0.348305,0.180921,2.45734,
144759,1.26606,0.730244,1.19552,
144838,0.350141,0.183238,2.44951,
144852,2.08501,1.12398,0.604375,
144991,0.615323,0.401043,1.83419,
145013,1.16468,0.684077,1.27328,
145018,1.69993,0.927375,0.887224,
145067,2.05758,1.10834,0.626278,
145106,1.14619,0.675575,1.2879,
145181,1.54512,0.856085,0.995033,
145295,2.45889,1.43437,0.1819,
145304,1.89909,1.02401,0.745987,
145420,2.45954,1.43546,0.180437,
145462,2.4147,1.37361,0.263307,
145687,0.547398,0.356599,1.94234,
145736,2.28846,1.25717,0.420733,
145802,2.46674,1.44815,0.163475,
145812,0.759323,0.48473,1.64863,
145835,2.24339,1.2241,0.465902,
145841,0.283637,0.0575887,2.91218,
145865,0.656237,0.426035,1.77648,
146016,1.30284,0.746859,1.16815,
146097,0.467391,0.297457,2.09881,
146101,2.34121,1.30021,0.362276,
146132,1.6096,0.885514,0.950101,
146254,0.280539,0.0438398,2.96647,
146611,1.06435,0.637511,1.35461,
146738,2.00289,1.0782,0.66874,
146757,1.54069,0.854071,0.99813,
146936,0.776379,0.49397,1.62938,
146983,0.853648,0.534537,1.54738,
146995,0.309428,0.122388,2.66461,
147119,2.4004,1.35749,0.284986,
147540,0.788602,0.500524,1.61586,
147607,2.35457,1.31212,0.346167,
147769,1.44244,0.80968,1.06726,
147819,1.64801,0.903211,0.923378,
147989,2.44507,1.41293,0.210588,
148206,0.326924,0.151467,2.55943,
148240,0.4361,0.271341,2.17304,
148255,2.19312,1.19009,0.512635,
148365,1.36229,0.77363,1.12468,
148437,0.699657,0.451416,1.71995,
148579,0.468544,0.29838,2.09625,
148657,1.19264,0.696879,1.25145,
148791,1.9514,1.05089,0.707519,
148822,2.37816,1.33446,0.315995,
148906,2.44814,1.41744,0.204542,
148959,2.15016,1.16283,0.550297,
149041,0.387779,0.225785,2.31082,
149165,0.427529,0.263787,2.19515,
149219,0.835739,0.525306,1.56569,
149315,0.870365,0.543069,1.53061,
149388,0.311585,0.126326,2.65012,
149463,2.13058,1.15088,0.566887,
149539,0.615845,0.401369,1.83342,
149549,2.44977,1.41988,0.201275,
149567,2.09869,1.13193,0.593276,
149589,0.407386,0.245207,2.25076,
149597,0.907233,0.561624,1.49469,
149647,0.501076,0.323483,2.02805,
149696,0.350915,0.184206,2.44624,
149744,0.503306,0.325143,2.02364,
149827,0.454068,0.286597,2.12928,
149829,1.53822,0.852951,0.999855,
149929,2.06933,1.11499,0.616948,
149978,0.384459,0.222342,2.32168,
150050,1.59461,0.878646,0.96053,
150058,2.15301,1.1646,0.547849,
150070,0.879342,0.547619,1.52174,
150129,1.27968,0.736404,1.18533,
150159,2.16069,1.16938,0.541234,
150163,2.24966,1.22854,0.459822,
150219,0.520476,0.337685,1.99072,
150268,0.289085,0.0759765,2.84037,
150422,1.32104,0.75506,1.15475,
150466,0.355446,0.189781,2.42754,
150514,0.353294,0.187153,2.43634,
150620,0.348812,0.181564,2.45517,
150649,1.8524,1.00064,0.779693,
150806,1.99752,1.0753,0.672838,
150809,0.434315,0.269784,2.17757,
150856,2.3655,1.32224,0.332488,
151060,0.315903,0.133869,2.62258,
151123,2.49202,1.51082,0.079877,
151264,0.852258,0.533824,1.54878,
151538,0.362388,0.198031,2.40017,
151550,0.568936,0.371153,1.90609,
151575,0.744388,0.476541,1.66587,
151660,2.02245,1.08883,0.653724,
152054,1.80203,0.97598,0.815563,
152122,2.1047,1.13545,0.588356,
152322,1.86229,1.00554,0.7726,
152467,0.540736,0.351997,1.95397,
152750,1.78903,0.969698,0.824751,
152785,1.49731,0.834427,1.02852,
152817,0.509719,0.329875,2.01114,
152932,2.46008,1.43638,0.179213,
153109,2.36896,1.32553,0.328052,
153162,0.361493,0.196987,2.40362,
153206,1.24971,0.72284,1.20781,
153269,0.654691,0.425111,1.77858,
153293,2.48808,1.49751,0.0976184,
153390,1.1321,0.669073,1.29915,
153627,0.624983,0.407049,1.82012,
153729,1.43794,0.807657,1.07045,
154046,0.776444,0.494005,1.62931,
154116,0.519083,0.336682,1.99333,
154357,1.90412,1.02656,0.742322,
154585,0.314747,0.131892,2.62977,
154630,1.56178,0.863659,0.983408,
154648,1.66324,0.910267,0.912782,
154678,0.935994,0.575872,1.46759,
154710,1.97543,1.06351,0.689551,
154749,1.05658,0.633858,1.36113,
154754,0.350952,0.184253,2.44609,
155007,2.01422,1.08434,0.660066,
155154,1.94377,1.04692,0.713181,
155175,0.39833,0.236421,2.27768,
155325,0.305114,0.114113,2.69528,
155347,2.43351,1.39696,0.231976,
155458,0.448294,0.281775,2.14298,
155495,0.375959,0.213288,2.35054,
155563,2.24952,1.22844,0.459958,
155697,2.1788,1.18083,0.5254,
155766,1.7003,0.927549,0.886965,
155786,1.86432,1.00656,0.771135,
156066,1.70844,0.931365,0.881289,
156140,1.24329,0.719932,1.21266,
156144,1.33437,0.761066,1.14499,
156190,0.596352,0.389039,1.86267,
156228,1.43453,0.806119,1.07288,
156235,0.279378,0.0374078,2.99201,
156337,1.02108,0.61704,1.39141,
156381,1.4106,0.795356,1.08993,
156405,2.04454,1.10103,0.636542,
156464,0.671153,0.434876,1.75656,
156542,0.358937,0.193972,2.41359,
156547,2.37556,1.33191,0.319446,
156580,1.73571,0.944225,0.862227,
156635,1.17294,0.687867,1.2668,
156755,1.70539,0.929934,0.883417,
156880,2.3311,1.29151,0.374072,
157148,0.328511,0.153841,2.55104,
157153,0.650142,0.422383,1.78478,
157237,1.44196,0.809465,1.0676,
157288,2.43496,1.39888,0.229408,
157335,0.450226,0.283396,2.13836,
157351,2.08699,1.12512,0.602781,
157404,0.285022,0.0627736,2.89183,
157420,2.39839,1.35531,0.287908,
157434,2.41963,1.37946,0.255452,
157495,0.804164,0.508788,1.59897,
