eventID,energy,
1881,2.48678,
1882,2.27087,
1883,2.47012,
1884,2.49161,
1885,2.4939,
1886,2.2659,
1888,2.48088,
1889,2.44216,
1890,2.29383,
1891,2.46666,
1892,2.49719,
1893,2.42677,
1894,2.48777,
1895,2.26664,
1897,2.3735,
1898,2.48617,
1899,2.28762,
1900,2.39974,
1901,2.49314,
1902,2.48365,
1904,2.4436,
1905,2.49538,
1906,2.44992,
1907,2.4647,
1908,2.32611,
1909,2.47693,
1910,2.49859,
1911,2.33807,
1912,2.2721,
1913,2.27694,
1914,2.26369,
1915,2.48544,
1916,2.27127,
1917,2.28818,
1918,2.48998,
1919,2.37827,
1920,2.31724,
1921,2.2664,
1922,2.48693,
1923,2.47186,
1924,2.29361,
1925,2.48848,
1926,2.313,
1927,2.4969,
1928,2.47095,
1929,2.49765,
1930,2.47066,
1931,2.27046,
1932,2.48254,
1933,2.32403,
1934,2.45685,
1935,2.48657,
1937,2.31083,
1938,2.48838,
1940,2.49408,
1941,2.4769,
1943,2.48674,
1945,2.49489,
1946,2.40986,
1947,2.4063,
1948,2.30522,
1949,2.49773,
1950,2.48782,
1951,2.4995,
1952,2.32185,
