eventID,energy,recoilAngle,neutronAngle,
9656,2.41271,1.03621,1.03804,
9657,2.4786,1.31577,0.492942,
9658,2.23257,0.469475,2.17285,
9659,2.31943,0.748379,1.60871,
9660,2.47865,1.31606,0.492375,
9661,2.40082,0.996681,1.11576,
9662,2.48456,1.35486,0.417221,
9663,2.35966,0.868417,1.36934,
9664,2.47562,1.29818,0.527055,
9665,2.37732,0.922276,1.26259,
9666,2.25557,0.549876,2.00911,
9667,2.18767,0.27006,2.58229,
9668,2.18575,0.258716,2.6057,
9669,2.17709,0.200576,2.72584,
9670,2.34135,0.813608,1.47838,
9671,2.46703,1.25232,0.616063,
9672,2.48982,1.39589,0.337826,
9673,2.48598,1.36515,0.397302,
9674,2.16613,0.0844672,2.96636,
9675,2.29153,0.66426,1.77769,
9676,2.34367,0.82052,1.4646,
9677,2.35169,0.844468,1.41693,
9678,2.4911,1.40735,0.315668,
9679,2.48282,1.33896,0.448531,
9680,2.4823,1.33932,0.447314,
9681,2.35122,0.843074,1.4197,
9682,2.47079,1.27163,0.578567,
9683,2.44939,1.17238,0.771618,
9684,2.21632,0.406553,2.30157,
9685,2.49684,1.47056,0.193964,
9686,2.39006,0.962118,1.18388,
9687,2.46657,1.25004,0.620495,
9688,2.49616,1.46367,0.206833,
9689,2.4149,1.04364,1.02345,
9691,2.36134,0.873483,1.35928,
9692,2.49727,1.48059,0.174148,
9693,2.38389,0.942679,1.22226,
9694,2.48814,1.38188,0.364923,
9697,2.43426,1.11278,0.887993,
9698,2.45223,1.18435,0.748293,
9701,2.47249,1.28074,0.560881,
9702,2.45675,1.20398,0.710063,
9703,2.49845,1.50293,0.131019,
9704,2.40057,0.985155,1.13957,
9705,2.46956,1.25996,0.601907,
9706,2.49223,1.41818,0.294736,
9708,2.49429,1.44009,0.252393,
9709,2.48436,1.35342,0.420011,
9710,2.32711,0.771241,1.56296,
9711,2.4948,1.44607,0.240826,
9712,2.46507,1.24262,0.634907,
9714,2.35516,0.854895,1.3962,
9715,2.21093,0.383971,2.34788,
9717,2.28477,0.643429,1.8197,
9718,2.48226,1.33902,0.447904,
9719,2.31815,0.744556,1.61636,
9720,2.49249,1.41831,0.294822,
9721,2.459,1.21409,0.690389,
9722,2.22302,0.433312,2.24677,
9725,2.2046,0.356049,2.40522,
9726,2.45242,1.18513,0.746785,
9727,2.48991,1.39093,0.348227,
9728,2.30162,0.69496,1.7159,
9729,2.46449,1.2398,0.640391,
9730,2.49847,1.50323,0.13043,
9731,2.22198,0.429224,2.25514,
9733,2.46648,1.24959,0.621374,
9734,2.19279,0.298318,2.52403,
9735,2.48597,1.36511,0.397387,
9736,2.45006,1.17518,0.766175,
9737,2.45381,1.19109,0.735157,
9738,2.49322,1.42834,0.275097,
9739,2.45714,1.20573,0.706665,
9740,2.20054,0.337152,2.44407,
9741,2.36554,0.886221,1.33401,
9742,2.36918,0.897299,1.31205,
9743,2.27118,0.60075,1.90595,
9744,2.41787,1.05388,1.00336,
9745,2.17127,0.150266,2.82998,
9746,2.46183,1.22127,0.677175,
9747,2.39136,0.966236,1.17575,
9749,2.44759,1.16496,0.786096,
9750,2.49718,1.47907,0.177086,
9751,2.36697,0.877157,1.3532,
9752,2.31807,0.744301,1.61688,
9753,2.44044,1.13642,0.841798,
9754,2.44189,1.14209,0.830724,
9756,2.48682,1.37153,0.38495,
9758,2.49788,1.49135,0.153366,
9759,2.21635,0.406649,2.30137,
9760,2.4939,1.43566,0.26094,
9761,2.43524,1.11647,0.880766,
9762,2.42604,1.08265,0.946948,
9763,2.33601,0.79771,1.51009,
9764,2.47212,1.27871,0.564826,
9765,2.29779,0.683341,1.73927,
9766,2.49998,1.5636,0.0138896,
9767,2.18032,0.223894,2.67763,
9770,2.25172,0.536935,2.0354,
9771,2.42584,1.08193,0.948362,
9772,2.49177,1.41367,0.303457,
9773,2.46356,1.23533,0.649076,
9774,2.47917,1.315,0.49502,
9775,2.18734,0.26815,2.58623,
9776,2.42323,1.07262,0.966606,
9778,2.19286,0.298717,2.5232,
9781,2.45333,1.18905,0.739133,
9782,2.17887,0.213735,2.69863,
