eventID,ArRecoil,gammas,inelasticRecoilTransfer,
769,0.514116,4.5724,0.148897,
770,1.53789,3.46768,0.294426,
771,1.21387,3.94773,0.082953,
772,1.48993,3.50885,0.248102,
773,0.623503,4.48521,0.137735,
774,1.14536,4.07981,0.0707782,
775,0.995645,4.04434,0.206072,
776,0.5779,4.35633,0.304549,
777,1.78416,3.19845,0.265034,
778,1.35437,3.57895,0.303506,
779,0.897921,3.99272,0.351867,
780,0.15144,4.97481,0.112708,
781,0.875599,3.98666,0.377476,
782,0.898384,3.98193,0.39056,
783,1.11791,3.50868,0.066872,
784,1.0827,4.07566,0.0918937,
785,2.25614,2.89254,0.0437693,
786,1.35587,3.67708,0.207031,
787,0.815818,4.22045,0.262933,
788,0.727458,4.35169,0.167912,
789,0.878991,3.98065,0.37579,
790,0.730561,4.2991,0.215065,
791,0.752214,4.41434,0.0733877,
792,1.60324,3.57896,0.063572,
793,0.477075,4.37944,0.390844,
794,0.729236,4.35337,0.216363,
795,1.03027,3.98088,0.227488,
796,1.43233,3.58148,0.224985,
797,0.627973,4.47046,0.170694,
798,0.630194,4.43049,0.186679,
799,1.28616,3.922,0.091827,
800,0.500401,4.35052,0.396522,
801,0.500437,4.66557,0.115726,
802,0.931097,4.17591,0.139005,
803,1.53298,3.51537,0.190838,
804,1.94467,3.207,0.088307,
805,2.24191,2.92425,0.108272,
806,1.34491,3.67576,0.279297,
807,0.905938,4.23587,0.0972108,
808,1.55328,3.50764,0.179034,
809,1.45916,3.51027,0.30335,
810,0.256719,4.86436,0.118495,
811,1.34606,3.58156,0.348733,
812,0.965077,4.09137,0.188583,
813,0.84554,4.22437,0.175634,
814,0.676212,4.48685,0.0862895,
815,1.84346,3.21432,0.242185,
816,0.588387,4.34691,0.304754,
817,1.03676,3.9872,0.214579,
818,2.09856,2.89986,0.241188,
819,1.86399,2.92545,0.509862,
820,2.01709,2.9186,0.303899,
821,0.377841,4.66756,0.193226,
822,0.210123,4.98954,0.100089,
823,0.411517,4.67407,0.15707,
824,1.04434,3.94636,0.254263,
825,0.454262,3.91449,0.231003,
826,2.24853,2.92109,0.104662,
827,0.268452,4.94009,0.0913644,
828,0.832432,4.1855,0.247004,
829,0.332678,4.80216,0.16487,
830,0.76721,4.35337,0.115953,
831,2.04299,2.91876,0.283683,
832,0.498063,4.57508,0.172597,
833,0.908124,3.98023,0.350101,
834,0.955946,3.98381,0.298481,
835,1.33437,3.67684,0.236093,
836,0.0147117,5.14721,0.137813,
837,0.875682,4.29988,0.0622597,
838,0.704125,4.37909,0.19767,
839,1.12169,3.95478,0.223514,
840,1.07766,3.97792,0.191079,
841,2.12554,2.89254,0.242775,
842,0.311477,4.86264,0.107789,
843,0.541476,4.5857,0.118649,
844,0.289616,4.65827,0.29185,
845,1.00977,4.09032,0.139209,
846,1.15664,3.93803,0.149597,
847,0.812039,4.32746,0.0991062,
848,0.767568,4.42379,0.0818162,
849,0.388149,4.68433,0.187596,
850,2.07366,2.8868,0.279246,
851,0.599855,4.473,0.172711,
852,0.524705,4.35078,0.369038,
853,1.93389,2.92158,0.444408,
854,1.11891,4.08233,0.0386911,
855,0.0851162,4.99872,0.162205,
856,0.753674,4.42948,0.0621811,
857,0.865103,4.16717,0.267514,
858,0.424253,4.66744,0.15604,
859,0.427467,4.67244,0.200051,
860,0.714732,4.42301,0.101468,
861,2.46424,2.52019,0.255523,
862,2.27942,2.89254,0.12253,
863,1.00047,3.98445,0.260569,
864,0.688519,4.42659,0.133505,
865,0.925457,3.984,0.361422,
866,0.690947,4.35733,0.200375,
867,0.336154,4.66633,0.236561,
868,1.46499,3.50333,0.267241,
869,0.994276,4.08799,0.161785,
870,2.07586,2.91906,0.252197,
871,0.694925,4.42028,0.133155,
872,0.948025,3.98486,0.336449,
873,0.751441,4.22785,0.0773623,
874,1.28058,3.58061,0.378012,
875,1.54276,3.51753,0.179403,
876,0.38679,4.66713,0.185357,
877,1.97003,2.92223,0.407729,
878,0.47838,4.38068,0.379354,
879,1.4459,3.67469,0.17934,
880,1.30293,3.58384,0.352007,
881,0.880236,4.29436,0.0703648,
882,1.14723,3.51489,0.0848742,
883,1.00925,3.9909,0.298587,
884,2.07819,2.91848,0.249072,
885,0.293706,4.86725,0.0792001,
886,1.21411,3.91168,0.17418,
887,0.177336,4.97963,0.0884157,
888,0.279974,4.85166,0.168523,
889,1.79597,3.20368,0.245851,
890,1.47358,3.51785,0.308527,
891,0.771989,4.30998,0.218009,
892,0.365861,4.81809,0.115599,
893,0.505292,4.64718,0.0884369,
894,0.291623,4.67398,0.273154,
895,0.764169,4.42503,0.0985574,
896,2.42616,2.52268,0.299826,
897,1.30523,3.584,0.355799,
898,1.22842,3.98339,0.0881799,
899,0.271924,4.8276,0.169974,
900,0.670222,4.35337,0.214243,
901,1.41905,3.58139,0.242035,
902,0.719629,4.42134,0.10597,
903,0.509963,4.56911,0.160594,
904,0.716324,4.48337,0.0494465,
905,0.725819,4.41973,0.102973,
906,2.19914,2.92512,0.175456,
907,1.89478,3.21259,0.132439,
908,2.12866,2.92401,0.212707,
909,1.04277,4.07665,0.124524,
910,0.474437,4.66745,0.145816,
911,1.34274,3.67542,0.245616,
912,1.98851,3.21167,0.0708843,
913,1.06662,4.07348,0.129105,
914,0.694917,4.42996,0.120821,
915,2.0818,2.91912,0.290794,
916,1.19473,3.98218,0.123043,
917,0.46929,4.66734,0.117313,
918,0.522889,4.65002,0.127397,
919,1.81472,3.21159,0.22102,
920,1.93047,2.9214,0.446917,
921,1.31652,3.68625,0.245965,
922,1.67402,3.51454,0.0965291,
923,0.43398,4.60518,0.207032,
924,1.20348,3.58328,0.461067,
925,1.98022,2.91743,0.34215,
926,1.70085,3.51483,0.0241071,
927,1.59434,3.5022,0.149102,
928,1.60418,3.51675,0.126006,
929,1.66688,3.51219,0.0587838,
930,0.858276,4.22883,0.151299,
931,0.73276,4.33198,0.235203,
932,1.01392,4.08233,0.14362,
933,1.00019,3.98297,0.264332,
934,0.820212,3.97877,0.445004,
935,1.96434,3.20709,0.0681571,
936,1.29814,3.67258,0.275622,
937,0.331508,4.79733,0.111797,
938,0.291625,4.6664,0.281223,
939,2.71934,2.52235,0.0582945,
940,1.48357,3.51942,0.297006,
941,1.70601,3.1952,0.33917,
942,0.824198,4.30607,0.111019,
943,0.889731,4.18231,0.168297,
944,0.835348,4.35334,0.0504908,
945,1.87178,3.21386,0.214353,
946,0.733757,4.31195,0.196359,
947,1.44326,3.67912,0.142745,
948,0.274166,4.66758,0.320042,
949,1.39118,3.51533,0.117672,
950,0.996152,3.98866,0.313755,
951,1.36055,3.58064,0.30497,
952,0.767978,4.3175,0.214501,
953,1.31649,3.66907,0.2556,
954,1.13258,3.92557,0.190425,
955,1.49824,3.5765,0.225213,
956,0.990561,3.99064,0.30292,
957,1.17266,3.92161,0.189701,
958,2.2005,2.91741,0.172688,
959,0.155659,4.97206,0.116052,
960,1.58949,3.50835,0.148533,
961,2.69753,2.52324,0.0260216,
962,0.314519,4.81494,0.118842,
963,0.750453,3.98834,0.500784,
964,1.25271,3.98301,0.0634673,
965,0.83819,4.29931,0.102608,
966,1.66429,3.5106,0.10587,
967,1.95361,2.91886,0.426368,
968,1.78744,3.20422,0.244816,
969,0.748623,4.43163,0.0587046,
970,1.79927,3.21151,0.228276,
971,1.99471,3.20793,0.0445928,
972,0.413555,4.67198,0.158108,
973,3.0871,2.12011,0.0319019,
974,0.805757,4.35409,0.0876835,
975,1.98732,3.20735,0.0808663,
976,0.520117,4.56932,0.159738,
977,0.575249,4.55754,0.108247,
978,0.625508,4.38326,0.230843,
979,0.85814,3.97643,0.410637,
980,1.81302,2.92625,0.505681,
981,0.775168,3.98695,0.536639,
982,1.37935,3.66931,0.235914,
983,1.01343,3.9868,0.26331,
984,0.622133,4.5815,0.0708451,
985,0.876392,3.97956,0.392926,
986,1.29716,3.58022,0.359995,
987,1.30153,3.5762,0.37807,
988,2.14232,2.88676,0.235868,
989,0.929835,3.98761,0.347387,
990,0.597411,4.43077,0.211291,
991,1.46251,3.58156,0.192319,
992,1.61944,3.50924,0.152485,
993,0.671526,4.41862,0.209837,
994,0.182975,4.95249,0.109245,
995,2.07753,2.9258,0.295968,
996,1.72423,2.92745,0.588124,
997,1.92506,3.20793,0.154533,
998,1.44862,3.58433,0.170511,
999,0.057977,5.06216,0.161029,
1000,1.92221,3.20142,0.123897,
1001,0.876343,4.32888,0.04135,
1002,0.950975,4.07811,0.219483,
1003,1.17821,3.92311,0.137774,
1004,1.15733,3.97998,0.162679,
1005,1.84818,3.20716,0.191705,
1006,1.72031,3.50737,0.0565779,
1007,0.786619,4.29194,0.17125,
1008,0.416949,4.76038,0.0950661,
1009,1.77959,2.91371,0.546221,
1010,1.46139,3.50809,0.269799,
1011,0.702903,4.41514,0.127308,
1012,1.49749,3.51483,0.23244,
1013,2.99274,2.12073,0.131738,
1014,1.43569,3.676,0.135599,
1015,0.619134,4.38503,0.242731,
1016,1.55465,3.68362,0.0616626,
1017,1.44403,3.50483,0.290156,
1018,0.978125,3.98171,0.280582,
1019,2.29249,2.88766,0.119827,
1020,0.0441961,4.97405,0.228884,
1021,1.14754,3.9822,0.117178,
1022,0.659937,4.41239,0.166964,
1023,2.41528,2.52363,0.202452,
1024,0.159165,4.96599,0.131156,
1025,0.754638,4.35918,0.124967,
1026,1.34858,3.57997,0.37035,
1027,1.15161,3.94903,0.140271,
1028,0.922812,4.22455,0.0986399,
1029,0.272942,4.90848,0.118526,
1030,0.719595,4.35757,0.167469,
1031,0.909707,4.22344,0.106222,
1032,0.67401,4.41189,0.161796,
1033,2.53719,2.52745,0.180414,
1034,0.845017,4.31661,0.114379,
1035,0.115367,4.99003,0.142419,
1036,1.24011,3.91389,0.0861949,
1037,0.562997,4.35276,0.323351,
1038,0.0264495,4.97078,0.241435,
1039,1.98647,3.20469,0.0539402,
1040,0.55265,4.37785,0.369476,
1041,0.138751,4.9256,0.174742,
1042,2.49886,2.51779,0.228363,
1043,0.184561,4.96931,0.0929149,
1044,1.3305,3.67843,0.270593,
1045,0.872279,4.18131,0.246406,
1046,0.0400153,4.98653,0.272113,
1047,1.28569,3.6784,0.295249,
1048,1.08861,3.92234,0.224946,
1049,0.513307,4.56615,0.160889,
1050,1.97271,2.92623,0.400195,
1051,0.721364,4.35963,0.163462,
1052,1.08668,3.51258,0.183862,
1053,1.93173,3.20793,0.105902,
1054,0.230297,4.37888,0.629307,
1055,1.12833,3.984,0.132466,
1056,1.38727,3.57634,0.283657,
1057,0.818454,4.35337,0.124972,
1058,0.0636933,5.04476,0.188476,
1059,0.620488,4.4236,0.203369,
1060,0.334893,4.37888,0.577273,
1061,1.45883,3.58597,0.200408,
1062,0.09768,4.99124,0.160376,
1063,0.329382,4.77445,0.14005,
1064,1.05968,3.98031,0.207104,
1065,2.40111,2.51641,0.318272,
1066,1.74446,3.2152,0.279951,
1067,1.5138,3.51454,0.209705,
1068,0.381382,4.75935,0.0974462,
1069,0.727098,4.3201,0.199842,
1070,0.584602,4.56859,0.0868533,
1071,2.16656,2.89254,0.202749,
1072,1.64187,3.5159,0.0811387,
1073,0.614219,4.41707,0.212373,
1074,1.37867,3.68073,0.187007,
1075,1.11413,3.93307,0.19185,
1076,1.21841,3.94758,0.073451,
1077,1.5252,3.50945,0.26531,
1078,1.25181,3.91633,0.131834,
1079,1.99642,3.21267,0.0909038,
1080,1.41813,3.5815,0.284271,
1081,1.38219,3.68363,0.172516,
1082,1.87027,2.91776,0.456458,
1083,0.29515,4.38445,0.570085,
1084,0.58426,4.38524,0.3305,
1085,1.54753,3.50799,0.192338,
1086,1.79142,2.9207,0.52697,
1087,0.68036,4.42861,0.135831,
1088,1.07891,3.9829,0.184037,
1089,0.810935,4.29641,0.181983,
1090,0.939348,4.08008,0.227125,
1091,0,3.21074,0.106436,
1092,1.02129,4.22883,0.0425641,
1093,0.807153,3.98465,0.499742,
1094,0.143407,4.97673,0.119364,
1095,2.28859,2.92166,0.087647,
1096,0.20384,4.97526,0.0672806,
1097,1.6848,3.50697,0.0479922,
1098,0.909968,4.32312,0.0667843,
1099,2.62577,2.52403,0.14957,
1100,0.447138,4.66876,0.120728,
1101,0.410899,4.66625,0.183495,
1102,0.416572,4.75274,0.0758665,
1103,2.05964,2.92098,0.25632,
1104,1.1101,4.04428,0.0951476,
1105,0.280305,4.6724,0.293589,
1106,1.54985,3.50905,0.181529,
1107,0.642853,4.57753,0.0710908,
1108,0.581598,4.60556,0.0807853,
1109,1.64184,3.5082,0.0899993,
1110,1.59024,3.58128,0.126817,
1111,1.0792,3.98238,0.174241,
1112,1.04344,4.07684,0.11982,
1113,1.50763,3.58133,0.157726,
1114,1.03693,3.98251,0.216235,
1115,1.43029,3.58541,0.22112,
1116,1.9743,3.20671,0.101266,
1117,1.83514,3.20263,0.209619,
1118,1.95559,3.20479,0.0795135,
1119,1.41005,3.68073,0.0427734,
1120,0.581925,4.48858,0.219018,
1121,0.844815,4.22497,0.169699,
1122,0.191313,4.90973,0.154265,
1123,2.23076,2.92166,0.083936,
1124,1.48269,3.5069,0.310402,
1125,1.84089,3.20638,0.202005,
1126,1.82931,3.21394,0.195851,
1127,2.01961,3.20793,0.0714636,
1128,1.44183,3.51123,0.283942,
1129,0.950355,4.041,0.257053,
1130,1.83396,2.91955,0.49296,
1131,0.826501,4.35359,0.057906,
1132,1.40784,3.68372,0.149693,
1133,0.410472,4.74692,0.082314,
1134,1.58831,3.51815,0.179777,
1135,0.296945,4.85973,0.0824658,
1136,1.09712,3.91457,0.259737,
1137,1.6667,3.51242,0.0612216,
1138,1.49745,3.58148,0.15993,
1139,0.376976,4.7206,0.185309,
1140,0.825965,3.98208,0.427807,
1141,1.39158,3.58156,0.17367,
1142,0.217662,4.84361,0.178166,
1143,1.43987,3.51308,0.295641,
1144,0.768586,4.37837,0.0974931,
1145,0.4351,4.5868,0.22304,
1146,0.645543,4.37682,0.222711,
1147,1.11911,3.91247,0.209581,
1148,0.962381,3.98027,0.329209,
1149,2.04537,2.92022,0.279356,
1150,0.669642,4.34747,0.231091,
1151,3.40708,1.46521,0.372099,
1152,0.486694,4.56163,0.201418,
1153,0.951733,3.98357,0.3036,
1154,1.19641,3.90909,0.171063,
1155,0.997345,3.98193,0.266007,
1156,1.75424,3.20456,0.285623,
1157,1.71817,3.21965,0.309039,
1158,1.82362,2.92435,0.16526,
1159,1.43071,3.67783,0.163544,
1160,0.30516,4.6681,0.31664,
1161,0.894539,3.98944,0.355665,
1162,1.30293,3.58424,0.359885,
1163,0.0750767,5.01273,0.160782,
1164,0.761486,4.38135,0.0989627,
1165,1.08851,3.92764,0.253219,
1166,1.50578,3.51123,0.219505,
1167,0.876922,4.2313,0.191773,
1168,1.70711,3.50859,0.0842976,
1169,1.03444,4.07486,0.131523,
1170,0.317835,4.6752,0.248509,
1171,0.444878,4.66866,0.151504,
1172,0.414743,3.91669,0.0947903,
1173,1.08609,3.98444,0.173382,
1174,0.100222,5.09804,0.101871,
1175,0.453585,4.67307,0.136542,
1176,1.09555,3.98108,0.16909,
1177,0.63536,4.43997,0.225106,
1178,0.402673,4.71861,0.124307,
1179,1.39599,3.67709,0.165614,
1180,1.29736,3.68679,0.285278,
1181,1.60351,3.51862,0.11866,
1182,1.25204,3.92132,0.0738762,
1183,2.00805,3.20743,0.051936,
1184,1.4735,3.52043,0.242786,
1185,2.20873,2.92011,0.119927,
1186,1.94475,2.92202,0.385851,
1187,1.35568,3.67703,0.267242,
1188,1.90777,3.20615,0.127128,
1189,0.814584,4.18651,0.245046,
1190,0.543918,4.57823,0.115232,
1191,0.808839,4.33002,0.108605,
1192,0.930157,3.98424,0.334071,
1193,1.10335,3.92359,0.226182,
1194,0.852827,4.36067,0.0753318,
1195,1.76401,3.20793,0.292642,
1196,0.802273,4.36159,0.0765178,
1197,0.71659,4.28934,0.238365,
1198,0.844638,4.3485,0.0802241,
1199,1.33064,3.67067,0.298661,
1200,1.43282,3.5773,0.229732,
1201,1.0054,4.073,0.221582,
1202,0.596044,4.58041,0.123316,
1203,0.670789,4.43077,0.139383,
1204,1.22597,3.92123,0.11457,
1205,0.53014,4.67505,0.0934181,
1206,0.521606,3.97928,0.366272,
1207,1.99572,3.206,0.0373478,
1208,1.94151,3.20549,0.0996938,
1209,1.15337,3.93053,0.161267,
1210,1.14943,4.03555,0.0534188,
1211,0.722965,4.42733,0.0975415,
1212,0.209438,4.90892,0.121818,
1213,1.09653,3.98058,0.222846,
1214,1.23727,3.92241,0.0784201,
1215,1.79011,3.21724,0.253457,
1216,0.608606,4.38318,0.2469,
1217,0.636424,4.49383,0.115424,
1218,0.337872,4.63543,0.0730833,
1219,1.31526,3.51327,0.30907,
1220,1.83513,3.21415,0.195656,
1221,2.62036,2.52396,0.101141,
1222,1.25697,3.90997,0.117253,
1223,1.00082,4.2271,0.0719295,
1224,1.80178,2.92547,0.572387,
1225,0.536891,4.38168,0.369643,
1226,1.17437,3.93195,0.193635,
1227,1.97924,3.20793,0.100754,
1228,1.89199,3.21004,0.145735,
1229,0.75509,4.34593,0.198972,
1230,0.460905,4.66876,0.110479,
1231,1.36023,3.67913,0.206708,
1232,0.947844,3.98357,0.366862,
1233,0.323282,4.78351,0.192415,
1234,0.975665,4.18123,0.0889264,
1235,0.795331,3.9811,0.464428,
1236,0.897446,3.98323,0.365386,
1237,0.873929,4.22546,0.143539,
1238,0.733891,4.34575,0.158258,
1239,1.01534,4.22773,0.0569326,
1240,1.44416,3.6829,0.155218,
1241,1.34394,3.68041,0.26605,
1242,1.93976,2.92034,0.439687,
1243,0.801467,4.31321,0.185323,
1244,0.449594,4.67234,0.125359,
1245,1.21741,3.58305,0.499517,
1246,0.788341,4.32422,0.164527,
1247,2.0575,2.9142,0.314994,
1248,1.21733,3.98278,0.0759571,
1249,2.56534,2.52774,0.206865,
1250,1.11407,4.04406,0.0886475,
1251,0.692416,4.41818,0.159401,
1252,0.8284,4.32433,0.0851768,
1253,1.95927,2.92587,0.387551,
1254,3.49871,1.46083,0.277837,
1255,1.37669,3.6851,0.238205,
1256,0.67933,4.42911,0.158268,
1257,1.06387,4.08233,0.0932028,
1258,0.880806,4.32039,0.0727168,
1259,1.02101,3.98311,0.235394,
1260,1.42602,3.6755,0.138876,
1261,0.507031,4.66485,0.0921097,
1262,0.667831,4.41562,0.15728,
1263,2.07647,2.89722,0.266545,
1264,1.37581,3.68639,0.17711,
1265,1.94747,2.91878,0.392822,
1266,0.408933,4.67155,0.168203,
1267,0.989344,4.23253,0.0624963,
1268,0.939947,3.97485,0.38394,
1269,2.09168,2.91958,0.231807,
1270,1.21729,3.93758,0.111596,
1271,0.52277,4.57476,0.134119,
1272,2.00678,3.20479,0.0498279,
1273,0.404389,4.69407,0.149775,
1274,1.05883,4.03134,0.14985,
1275,1.27595,3.94106,0.0491664,
1276,0.639179,4.36351,0.236725,
1277,0.698736,4.36017,0.186215,
1278,0.514718,4.66719,0.0574017,
1279,1.2679,3.93714,0.0949425,
1280,1.75476,3.19927,0.286148,
1281,0.841544,4.33224,0.0709934,
1282,0.776065,3.9761,0.49781,
1283,0.120421,5.01627,0.163851,
1284,3.1146,2.12003,0.0653161,
1285,0.731249,4.31802,0.191485,
1286,1.68048,3.51118,0.108321,
1287,1.98665,3.20502,0.0482026,
1288,1.49125,3.58418,0.0614927,
1289,1.79587,3.21479,0.229227,
1290,0.218955,4.97782,0.102728,
1291,1.15923,3.57572,0.50334,
1292,0.512434,4.56961,0.217689,
1293,0.153331,4.92663,0.167352,
1294,1.15298,3.94658,0.146455,
1295,2.02087,2.92058,0.349295,
1296,1.52394,3.67941,0.0966291,
1297,1.48294,3.58105,0.1934,
1298,1.59044,3.51328,0.135735,
1299,0.571149,4.48864,0.0839342,
1300,0.543408,4.3493,0.404321,
1301,0.912137,4.17749,0.149825,
1302,0.487014,4.66772,0.0902326,
1303,1.30199,3.67777,0.261055,
1304,2.56823,2.52322,0.160419,
1305,1.55864,3.57899,0.100577,
1306,0.867681,4.24203,0.190265,
1307,1.50396,3.67754,0.0594142,
1308,0.44988,4.3792,0.420175,
1309,2.10923,2.91746,0.260683,
1310,1.10302,3.98146,0.160355,
1311,2.04957,2.92515,0.264569,
1312,2.15751,2.88923,0.217759,
1313,1.18131,3.92485,0.138783,
1314,0.715724,4.3552,0.176393,
1315,0.63371,4.35007,0.301773,
1316,1.1429,3.98502,0.118733,
1317,0.648799,4.48709,0.110202,
1318,0.855315,3.98872,0.394757,
1319,0.437696,4.63568,0.172372,
1320,1.31427,3.9186,0.0557274,
1321,0.639883,4.43175,0.167385,
1322,1.10096,3.92512,0.229455,
1323,0.809298,4.36248,0.0747208,
1324,0.825463,4.23727,0.176677,
1325,0.602509,4.56455,0.0795355,
1326,1.70216,3.51123,0.0266911,
1327,0.945762,3.98361,0.319065,
1328,1.40026,3.5766,0.260471,
1329,0,2.79832,0.792811,
1330,0.583977,4.42967,0.226172,
1331,0.700899,4.35013,0.186209,
1332,1.20754,3.51123,0.0640284,
1333,2.15554,2.92166,0.160269,
1334,1.92565,2.93021,0.433065,
1335,0.765713,4.35576,0.11716,
1336,1.90919,2.91871,0.413498,
1337,0.788823,4.42683,0.078713,
1338,1.05407,3.98387,0.192857,
1339,1.75504,3.46051,0.0415287,
1340,2.62622,2.51741,0.125055,
1341,0.828193,4.29923,0.120962,
1342,0.64598,4.40818,0.190326,
1343,1.58616,3.5084,0.153251,
1344,0.712378,3.98483,0.0387775,
1345,1.91737,2.91781,0.464263,
1346,0.797457,3.98354,0.459313,
1347,0.365082,4.67285,0.261989,
1348,0.541377,4.5287,0.168695,
1349,0.38296,4.68435,0.17262,
1350,0.0989996,5.04415,0.141311,
1351,1.83239,3.20372,0.26381,
1352,1.23769,3.98367,0.0667501,
1353,0.804223,4.22554,0.216238,
1354,0.969544,4.07558,0.195068,
1355,0.267022,4.82033,0.151338,
1356,2.19285,2.92096,0.145873,
1357,1.11874,3.98275,0.144579,
1358,0.509141,4.5833,0.207563,
1359,0.467836,4.66632,0.165412,
1360,2.00902,3.20407,0.0343161,
1361,0.200859,4.86853,0.171258,
1362,1.48395,3.50539,0.259176,
1363,0.410525,4.73391,0.140701,
1364,1.65766,3.58057,0.0602738,
1365,0.835515,4.32396,0.0901254,
1366,1.7029,3.46387,0.133194,
1367,0.751004,4.3598,0.165406,
1368,0.949833,3.98951,0.300078,
1369,2.05011,3.20793,0.0407091,
1370,1.27265,3.68715,0.282723,
1371,0.419952,4.66945,0.202578,
1372,1.9818,2.92507,0.332764,
1373,1.16852,3.94198,0.129637,
1374,0.925247,4.22432,0.0903086,
1375,1.28418,3.57575,0.438285,
1376,1.47488,3.68514,0.0856626,
1377,0.316338,4.77203,0.157956,
1378,1.34191,3.63085,0.272238,
1379,0.434967,4.5724,0.232984,
1380,0.696227,4.41946,0.13122,
1381,0.148607,4.9108,0.180843,
1382,0.599975,4.37881,0.258525,
1383,1.80856,3.20687,0.234348,
1384,1.78089,3.20579,0.278251,
1385,0.976014,4.08655,0.186004,
1386,1.49038,3.68073,0.0677084,
1387,2.57357,2.51953,0.188291,
1388,1.51933,3.51142,0.215118,
1389,0.950055,3.98744,0.36235,
1390,0.889987,3.98899,0.358403,
1391,0.157269,5.05325,0.0894485,
1392,0.598921,4.42167,0.219549,
1393,0.385398,4.31093,0.168109,
1394,1.03647,3.98097,0.282211,
1395,1.93947,3.20048,0.152305,
1396,1.17279,3.98597,0.0840183,
1397,0.216005,4.91367,0.110978,
1398,0.186235,4.87862,0.172646,
1399,0.814315,4.35609,0.0812824,
1400,1.20106,3.98789,0.109151,
1401,0.591389,4.57737,0.079039,
1402,0.613784,4.40828,0.237344,
1403,0.681419,4.35497,0.209065,
1404,0.542815,4.66755,0.0894846,
1405,0.984057,3.98347,0.280235,
1406,2.57828,2.51696,0.144032,
1407,1.82914,2.92166,0.508218,
1408,0.865437,3.97587,0.45843,
1409,1.80191,3.20399,0.292584,
1410,0.927126,3.9748,0.368051,
1411,2.22956,2.9211,0.0941061,
1412,1.8615,3.21184,0.172444,
1413,1.15367,3.58225,0.504359,
1414,2.48873,2.52403,0.226868,
1415,0.891398,4.17532,0.233279,
1416,1.38975,3.57885,0.275029,
1417,1.88551,3.20385,0.151595,
1418,0.893969,3.98154,0.398046,
1419,1.24159,3.57348,0.429666,
1420,0.705814,4.32971,0.204623,
1421,1.03239,4.08527,0.182341,
1422,2.01069,2.91725,0.312119,
1423,0.511668,4.55747,0.17857,
1424,0.920911,3.98467,0.337873,
1425,0.260524,4.78278,0.202863,
1426,0.363489,4.38257,0.512896,
1427,0.748787,4.42099,0.0788917,
1428,0.189672,4.94219,0.16851,
1429,1.07069,3.93758,0.238486,
1430,0.870704,3.98528,0.38343,
1431,1.14394,3.98375,0.110051,
1432,0.973302,4.08573,0.196861,
1433,0.590477,4.57652,0.079057,
1434,1.59054,3.46235,0.192657,
1435,2.05351,2.91998,0.263036,
1436,2.66441,2.52403,0.0569155,
1437,2.41468,2.52233,0.32819,
1438,1.14975,3.92278,0.17565,
1439,1.0658,3.9839,0.237379,
1440,0.309752,4.38254,0.547108,
1441,0.660934,4.37945,0.259608,
1442,0.657109,4.34971,0.239088,
1443,1.80524,3.20519,0.235651,
1444,0.163996,4.96252,0.120044,
1445,1.99224,2.9254,0.329612,
1446,0.333155,4.65911,0.307699,
1447,1.67836,3.51123,0.108199,
1448,0.799228,4.316,0.157846,
1449,0.273858,4.77062,0.195541,
1450,1.6291,3.5089,0.110831,
1451,1.00495,4.1769,0.0650733,
1452,1.03581,3.98667,0.216827,
1453,1.52654,3.51483,0.204818,
1454,2.36998,2.52098,0.355339,
1455,1.00181,3.98665,0.250996,
1456,0.847945,4.22317,0.198297,
1457,0.376231,4.75826,0.149872,
1458,1.09944,3.91454,0.231565,
1459,1.19647,3.91435,0.18707,
1460,0.257217,4.66969,0.338421,
1461,0.81632,4.22191,0.261741,
1462,1.93346,3.20793,0.105362,
1463,1.08216,3.94002,0.21804,
1464,0.928572,4.07756,0.240256,
1465,2.17317,2.89848,0.197594,
1466,1.27273,3.92395,0.0443303,
1467,0.586901,4.56213,0.098559,
1468,1.68811,3.20079,0.217834,
