eventID,ExtScatter,CryoScatter,innerLayerScatter,outerCellScatterAngle,CryoScatterAngle,outerCellEDep,CryoEDep,innerLayerEDep,numElasticSensitive,numInelasticSensitive,
5405,5,1,0,1.19892,2.74394,0,0,0,0,0,
5406,2,1,0,1.49012e-08,0.194894,0,0,0,0,0,
5407,5,1,0,nan,1.81559,0,0,0,0,0,
5408,9,2,0,1.02465,0.241067,0,0,0,0,0,
5409,2,0,0,0.548179,0,0,0,0,1,1,
5410,2,1,0,0.535895,0.555615,0,0,0,0,0,
5411,2,1,0,0.564777,0.392977,0,0,0,0,0,
5412,2,0,0,0.976438,0,0,0,0,2,0,
5413,8,0,0,0.21905,0,0,0,0,0,0,
5414,2,0,0,1.24388,0,0,0,0,1,0,
5415,4,0,0,0.403101,0,0,0,0,0,0,
5416,1,2,0,2.96285,0.730013,0,0,0,0,0,
5417,0,0,0,0,0,0,0,0,1,0,
5418,0,1,0,0,0.691684,0,0,0,1,0,
5419,2,0,0,0.661087,0,0,0,0,0,0,
5420,1,1,0,2.16773,1.99652,0,0,0,0,0,
5421,2,2,0,1.8219,0,0,0,0,0,0,
5422,0,1,0,0,2.5104,0,0,0,0,0,
5423,7,0,0,1.60098,0,0,0,0,0,0,
5424,3,0,0,1.78744,0,0,0,0,1,0,
5425,2,0,0,0.654008,0,0,0,0,0,0,
5426,6,0,0,1.1066,0,0,0,0,0,0,
5427,2,0,0,nan,0,0,0,0,0,0,
5428,0,0,0,0,0,0,0,0,1,0,
5429,0,0,0,0,0,0,0,0,0,1,
5430,4,1,0,0.820121,0.595774,0,0,0,0,0,
5431,3,0,0,1.56921,0,0,0,0,0,0,
5432,0,0,0,0,0,0,0,0,0,1,
5433,1,0,0,2.1601,0,0,0,0,0,0,
5434,1,0,0,1.5409,0,0,0,0,2,1,
5435,3,0,0,1.4811,0,0,0,0,0,1,
5436,1,0,0,1.48769,0,0,0,0,1,0,
5437,0,1,0,0,0,0,0,0,0,0,
5438,2,0,0,2.61585,0,0,0,0,0,0,
5439,4,1,0,0.993958,0.354285,0,0,0,0,0,
5440,4,0,0,2.10734e-08,0,0,0,0,1,0,
5441,2,1,0,0.717995,1.12886,0,0,0,0,0,
5442,2,0,0,0.253244,0,0,0,0,0,0,
5443,2,0,0,nan,0,0,0,0,0,0,
5444,3,0,0,0.860052,0,0,0,0,0,0,
5445,2,0,0,2.0229,0,0,0,0,0,0,
5446,2,1,0,0.0743153,0.575964,0,0,0,0,0,
5447,0,0,1,0,0,0,0,0,1,0,
5448,1,0,0,0.492496,0,0,0,0,1,0,
5449,0,0,0,0,0,0,0,0,0,0,
5450,0,0,0,0,0,0,0,0,1,0,
5451,1,0,0,2.318,0,0,0,0,0,0,
5452,0,2,0,0,0.278023,0,0,0,0,0,
5453,2,0,0,0,0,0,0,0,2,0,
5454,1,0,0,2.05548,0,0,0,0,0,0,
5455,1,0,0,1.51288,0,0,0,0,0,0,
5456,1,0,0,0.204104,0,0,0,0,0,1,
5457,4,0,1,1.92892,0,0,0,0,0,1,
5458,3,0,0,0.8337,0,0,0,0,0,0,
5459,3,0,0,0.240754,0,0,0,0,1,0,
5460,2,0,0,0.79235,0,0,0,0,0,0,
5461,5,0,0,1.23286,0,0,0,0,0,0,
5462,0,0,0,0,0,0,0,0,0,0,
5463,4,0,0,0.358507,0,0,0,0,1,0,
5464,4,0,0,2.08966,0,0,0,0,0,0,
5465,1,0,0,2.25744,0,0,0,0,1,1,
5466,0,0,0,0,0,0,0,0,0,0,
5467,6,0,0,1.63346,0,0,0,0,0,0,
5468,1,0,0,0.465001,0,0,0,0,0,0,
5469,3,0,0,0,0,0,0,0,0,0,
5470,0,0,0,0,0,0,0,0,0,0,
5471,2,0,0,1.21526,0,0,0,0,0,0,
5472,1,1,0,1.33312,0.510725,0,0,0,0,0,
5473,1,0,0,0.430274,0,0,0,0,1,0,
5474,3,0,0,1.42275,0,0,0,0,0,0,
5475,2,1,0,0.747812,2.03938,0,0,0,0,0,
5476,1,1,0,0.546125,2.06948,0,0,0,0,0,
5477,2,1,0,nan,0.601376,0,0,0,2,0,
5478,0,0,0,0,0,0,0,0,0,0,
5479,10,1,0,1.01601,2.95066,0,0,0,0,0,
5480,3,0,0,2.10734e-08,0,0,0,0,0,0,
5481,8,3,0,2.54866,0.821895,0,0,0,0,0,
5482,5,0,0,2.7341,0,0,0,0,0,0,
5483,3,0,0,0.358895,0,0,0,0,0,1,
5484,1,0,0,2.49631,0,0,0,0,0,0,
5485,2,0,0,2.09825,0,0,0,0,0,0,
5486,0,0,0,0,0,0,0,0,2,0,
5487,5,0,0,0,0,0,0,0,0,0,
5488,1,0,0,1.5592,0,0,0,0,0,0,
5489,2,1,0,1.77432,1.49012e-08,0,0,0,0,0,
5490,0,1,0,0,0,0,0,0,0,0,
5491,1,1,0,2.76565,0.545444,0,0,0,0,0,
5492,7,0,0,1.88982,0,0,0,0,0,0,
5493,0,0,0,0,0,0,0,0,1,1,
5494,3,0,0,0.458925,0,0,0,0,0,0,
5495,0,0,0,0,0,0,0,0,1,1,
5496,9,0,0,1.05526,0,0,0,0,0,0,
5497,3,0,0,1.50278,0,0,0,0,1,1,
5498,0,0,0,0,0,0,0,0,1,0,
5499,1,0,0,0.435377,0,0,0,0,2,0,
5500,8,0,0,0.604606,0,0,0,0,0,0,
5501,1,0,0,0.388028,0,0,0,0,0,1,
5502,0,0,0,0,0,0,0,0,0,0,
5503,5,1,0,1.49012e-08,0.926617,0,0,0,0,0,
5504,0,0,0,0,0,0,0,0,1,0,
5505,0,0,0,0,0,0,0,0,0,0,
5506,4,2,0,0.884873,0.623298,0,0,0,0,0,
5507,7,0,0,2.26872,0,0,0,0,2,0,
5508,4,0,0,0.638221,0,0,0,0,0,0,
5509,0,1,0,0,0.688914,0,0,0,1,0,
5510,2,0,0,0.640322,0,0,0,0,0,0,
5511,1,0,1,2.67291,0,0,0,0,0,0,
5512,1,0,0,2.67314,0,0,0,0,0,0,
5513,0,0,0,0,0,0,0,0,0,0,
5514,3,0,0,1.49012e-08,0,0,0,0,0,0,
5515,0,0,0,0,0,0,0,0,0,0,
5516,4,0,0,1.09191,0,0,0,0,0,0,
5517,0,1,0,0,2.09141,0,0,0,0,0,
5518,1,0,0,0,0,0,0,0,0,0,
5519,2,1,0,2.80028,1.12534,0,0,0,0,0,
5520,3,0,0,1.71397,0,0,0,0,3,1,
5521,2,0,0,2.77938,0,0,0,0,1,0,
5522,1,0,0,0.164116,0,0,0,0,0,0,
5523,3,0,0,1.07309,0,0,0,0,2,0,
5524,2,0,0,0.341501,0,0,0,0,0,0,
5525,1,0,0,0.577276,0,0,0,0,0,0,
5526,1,0,1,1.49012e-08,0,0,0,0,2,0,
5527,0,0,2,0,0,0,0,0,0,1,
5528,4,0,0,1.37271,0,0,0,0,1,1,
5529,1,0,0,0.712104,0,0,0,0,0,0,
5530,1,0,0,0.187705,0,0,0,0,0,0,
5531,5,0,0,0.79217,0,0,0,0,1,0,
5532,9,1,0,0.913636,2.83716,0,0,0,0,0,
5533,4,0,0,0.90082,0,0,0,0,1,0,
5534,5,0,0,2.26375,0,0,0,0,0,0,
5535,5,1,0,0.230883,1.833,0,0,0,0,0,
5536,4,0,0,0.187029,0,0,0,0,0,0,
5537,0,1,0,0,2.25055,0,0,0,0,0,
5538,0,0,0,0,0,0,0,0,0,0,
5539,5,1,0,0.172974,0.207426,0,0,0,0,0,
5540,1,0,0,0,0,0,0,0,0,0,
5541,1,0,0,2.36187,0,0,0,0,0,0,
5542,3,0,0,1.45344,0,0,0,0,1,1,
5543,1,0,0,0.323613,0,0,0,0,0,0,
5544,1,0,0,2.45543,0,0,0,0,0,0,
5545,0,0,0,0,0,0,0,0,1,0,
5546,0,0,0,0,0,0,0,0,0,1,
5547,3,0,0,0.893366,0,0,0,0,0,0,
5548,1,0,0,1.92093,0,0,0,0,0,0,
5549,3,0,0,2.37583,0,0,0,0,0,0,
5550,2,0,0,0.685989,0,0,0,0,0,0,
5551,3,0,0,0.699177,0,0,0,0,1,0,
5552,0,1,0,0,2.76298,0,0,0,0,0,
5553,3,0,0,0.726532,0,0,0,0,0,0,
5554,2,0,0,0.380461,0,0,0,0,0,0,
5555,4,0,0,0.630133,0,0,0,0,0,0,
5556,3,0,0,0.413082,0,0,0,0,2,0,
5557,2,0,0,0.719969,0,0,0,0,0,0,
5558,2,0,0,0.223556,0,0,0,0,0,0,
5559,1,0,0,0,0,0,0,0,0,0,
5560,1,0,0,0,0,0,0,0,0,0,
5561,2,3,0,0.295164,0.305799,0,0,0,0,0,
5562,2,0,0,nan,0,0,0,0,0,0,
5563,4,0,0,0.473774,0,0,0,0,0,0,
5564,2,1,0,2.28687,0.315773,0,0,0,0,0,
5565,0,0,0,0,0,0,0,0,0,0,
5566,4,0,0,0.293482,0,0,0,0,0,0,
5567,2,0,0,2.6317,0,0,0,0,0,0,
5568,4,1,0,0.492514,0.532098,0,0,0,0,0,
5569,0,1,0,0,1.68598,0,0,0,0,0,
5570,3,0,0,1.66909,0,0,0,0,0,1,
5571,1,0,0,0.387582,0,0,0,0,0,0,
5572,2,0,0,2.46275,0,0,0,0,0,0,
5573,1,0,0,0,0,0,0,0,0,0,
5574,0,0,0,0,0,0,0,0,0,0,
5575,1,0,0,0.617834,0,0,0,0,1,0,
5576,0,1,0,0,0.67331,0,0,0,0,0,
5577,4,0,0,0.281288,0,0,0,0,0,0,
5578,2,0,0,0.729976,0,0,0,0,0,0,
5579,0,1,0,0,0,0,0,0,0,0,
5580,6,0,1,1.83415,0,0,0,0,0,0,
5581,4,0,0,0,0,0,0,0,0,0,
5582,0,0,0,0,0,0,0,0,0,1,
5583,0,1,0,0,1.02413,0,0,0,0,0,
5584,0,1,0,0,0,0,0,0,0,0,
5585,1,0,0,0,0,0,0,0,0,0,
5586,1,0,0,0,0,0,0,0,0,0,
5587,1,0,0,2.48562,0,0,0,0,0,0,
5588,1,0,0,0,0,0,0,0,0,0,
5589,0,2,0,0,1.19752,0,0,0,0,0,
5590,0,1,0,0,1.86717,0,0,0,0,0,
5591,5,0,0,0.544986,0,0,0,0,0,0,
5592,1,0,0,0.146073,0,0,0,0,0,0,
5593,3,0,0,1.31906,0,0,0,0,0,0,
5594,2,0,0,0.412046,0,0,0,0,0,0,
5595,7,2,0,1.49012e-08,2.79872,0,0,0,0,0,
5596,2,0,0,2.47377,0,0,0,0,2,1,
5597,2,0,0,2.48981,0,0,0,0,0,0,
5598,1,0,0,3.08257,0,0,0,0,0,0,
5599,5,0,0,1.29443,0,0,0,0,1,1,
5600,0,0,0,0,0,0,0,0,0,0,
5601,3,0,0,0.393601,0,0,0,0,0,0,
5602,3,0,2,0.682522,0,0,0,0,4,0,
5603,3,1,0,2.44579,nan,0,0,0,1,0,
5604,6,0,0,0.71713,0,0,0,0,0,0,
5605,0,0,0,0,0,0,0,0,1,0,
5606,4,0,0,0.116621,0,0,0,0,0,0,
5607,4,0,0,2.06291,0,0,0,0,0,0,
5608,2,0,0,2.82052,0,0,0,0,1,0,
5609,1,0,0,0.731963,0,0,0,0,0,1,
5610,3,0,0,2.57911,0,0,0,0,0,0,
5611,2,0,0,2.50659,0,0,0,0,0,0,
5612,2,0,0,2.10734e-08,0,0,0,0,0,0,
5613,5,0,0,1.15316,0,0,0,0,0,0,
5614,9,0,0,0,0,0,0,0,1,0,
5615,3,0,0,0.355194,0,0,0,0,0,0,
5616,2,0,0,2.12507,0,0,0,0,0,0,
5617,4,0,0,2.24489,0,0,0,0,0,0,
5618,7,0,0,0.30027,0,0,0,0,0,0,
5619,2,0,0,0.264674,0,0,0,0,0,0,
5620,2,0,0,2.03709,0,0,0,0,0,0,
5621,4,0,0,0.905951,0,0,0,0,0,0,
5622,2,0,1,0.536616,0,0,0,0,1,0,
5623,0,1,0,0,0,0,0,0,0,0,
5624,1,1,0,0.776446,0.224915,0,0,0,0,1,
5625,2,0,0,2.58096e-08,0,0,0,0,0,0,
5626,4,0,0,0.423135,0,0,0,0,0,0,
5627,2,0,0,1.85883,0,0,0,0,0,0,
5628,3,0,0,0,0,0,0,0,0,0,
5629,5,0,0,2.10734e-08,0,0,0,0,0,0,
5630,0,0,0,0,0,0,0,0,1,0,
5631,1,0,0,2.01644,0,0,0,0,0,0,
5632,1,0,0,0.546864,0,0,0,0,0,0,
5633,3,0,0,0.184057,0,0,0,0,0,0,
5634,1,0,0,2.60319,0,0,0,0,0,0,
5635,6,0,0,0.78572,0,0,0,0,0,0,
5636,1,1,0,0,0.424315,0,0,0,0,0,
5637,1,0,0,0.911702,0,0,0,0,0,0,
5638,1,0,0,2.20362,0,0,0,0,0,0,
5639,2,0,0,0.719038,0,0,0,0,0,0,
5640,0,0,0,0,0,0,0,0,1,0,
5641,6,0,0,2.54209,0,0,0,0,0,0,
5642,1,1,0,2.41075,0.788945,0,0,0,0,0,
5643,0,0,0,0,0,0,0,0,0,1,
5644,0,1,0,0,1.19314,0,0,0,1,1,
5645,0,1,0,0,0.917368,0,0,0,0,0,
5646,4,0,0,0.986553,0,0,0,0,1,0,
5647,4,0,0,0.743332,0,0,0,0,0,0,
5648,0,0,0,0,0,0,0,0,0,1,
5649,2,1,0,0.926347,0.462428,0,0,0,0,0,
5650,0,1,0,0,0.883153,0,0,0,0,0,
5651,2,0,0,0.921705,0,0,0,0,0,0,
5652,1,0,0,2.74314,0,0,0,0,0,0,
5653,1,1,0,0.433678,0.541434,0,0,0,0,0,
5654,1,0,0,2.14723,0,0,0,0,0,0,
5655,0,0,0,0,0,0,0,0,0,0,
5656,3,0,0,1.64914,0,0,0,0,0,0,
5657,0,0,0,0,0,0,0,0,0,1,
5658,0,0,0,0,0,0,0,0,1,0,
5659,3,0,0,0.691129,0,0,0,0,0,0,
5660,4,0,0,2.19082,0,0,0,0,0,0,
5661,0,0,0,0,0,0,0,0,0,0,
5662,1,0,0,1.89429,0,0,0,0,0,0,
5663,1,0,0,1.7372,0,0,0,0,0,0,
5664,0,0,0,0,0,0,0,0,1,0,
5665,4,0,0,2.45469,0,0,0,0,0,0,
5666,4,0,0,1.38621,0,0,0,0,0,0,
5667,4,0,0,2.70347,0,0,0,0,0,0,
5668,3,0,0,2.82727,0,0,0,0,1,0,
5669,1,0,0,0.272119,0,0,0,0,0,0,
5670,0,0,1,0,0,0,0,0,0,0,
5671,3,0,0,2.10734e-08,0,0,0,0,0,0,
5672,2,0,0,0.340131,0,0,0,0,0,0,
5673,1,0,0,0.927627,0,0,0,0,1,0,
5674,6,0,0,1.85029,0,0,0,0,0,0,
5675,2,0,0,0.272891,0,0,0,0,0,0,
5676,2,0,0,1.87075,0,0,0,0,0,0,
5677,2,1,0,0.709115,0.379398,0,0,0,0,0,
5678,7,0,0,0.568615,0,0,0,0,0,0,
5679,3,0,0,1.53451,0,0,0,0,0,0,
5680,3,0,0,nan,0,0,0,0,0,0,
5681,0,0,0,0,0,0,0,0,0,0,
5682,1,0,0,0.555378,0,0,0,0,1,0,
5683,1,0,0,0.376898,0,0,0,0,1,0,
5684,0,1,0,0,0,0,0,0,0,0,
5685,5,0,0,1.82126,0,0,0,0,0,0,
5686,1,0,0,0,0,0,0,0,0,0,
5687,1,1,0,0.681358,0.433939,0,0,0,0,0,
5688,3,0,0,0.631352,0,0,0,0,0,0,
5689,1,0,0,2.25805,0,0,0,0,0,0,
5690,1,1,0,0.594143,0,0,0,0,0,0,
5691,4,0,0,1.61835,0,0,0,0,0,0,
5692,1,0,0,2.36457,0,0,0,0,0,0,
5693,1,0,0,2.89944,0,0,0,0,0,0,
5694,4,1,0,1.71209,nan,0,0,0,0,0,
5695,2,0,0,2.67784,0,0,0,0,0,0,
5696,0,0,0,0,0,0,0,0,0,0,
5697,2,0,0,0.641882,0,0,0,0,0,0,
5698,2,0,0,0.579507,0,0,0,0,0,0,
5699,2,0,0,2.977,0,0,0,0,0,0,
5700,1,0,0,2.92807,0,0,0,0,0,0,
5701,3,2,0,2.69124,1.49012e-08,0,0,0,0,0,
5702,2,0,0,1.11446,0,0,0,0,0,0,
5703,2,0,0,1.1737,0,0,0,0,0,0,
5704,1,0,0,0,0,0,0,0,0,0,
5705,5,0,0,0.835708,0,0,0,0,0,0,
5706,1,0,0,0,0,0,0,0,0,0,
5707,2,0,0,1.85414,0,0,0,0,0,0,
5708,3,0,0,0.763738,0,0,0,0,1,0,
5709,2,0,0,2.98023e-08,0,0,0,0,1,0,
5710,0,0,0,0,0,0,0,0,1,0,
5711,1,1,0,nan,0.340761,0,0,0,0,0,
5712,0,0,0,0,0,0,0,0,0,0,
5713,3,0,0,2.31934,0,0,0,0,0,0,
5714,2,0,0,0.282902,0,0,0,0,0,0,
5715,1,0,0,2.06377,0,0,0,0,0,0,
5716,1,1,0,0,0.872047,0,0,0,0,0,
5717,0,1,0,0,0,0,0,0,0,0,
5718,1,0,0,0.718102,0,0,0,0,0,0,
5719,3,0,0,0,0,0,0,0,0,0,
5720,2,0,0,0,0,0,0,0,0,0,
5721,3,0,0,0.849152,0,0,0,0,0,0,
5722,1,0,0,1.93683,0,0,0,0,0,0,
5723,3,0,0,2.29291,0,0,0,0,0,0,
5724,0,1,0,0,nan,0,0,0,3,0,
5725,4,0,0,2.05271,0,0,0,0,0,0,
5726,3,0,0,0,0,0,0,0,0,0,
5727,9,1,0,0.143701,2.58096e-08,0,0,0,0,0,
5728,4,0,0,0.398673,0,0,0,0,0,0,
5729,1,0,0,0.272527,0,0,0,0,1,0,
5730,1,0,0,0.195637,0,0,0,0,1,0,
5731,2,0,0,0,0,0,0,0,0,0,
5732,0,0,0,0,0,0,0,0,0,0,
5733,0,0,0,0,0,0,0,0,0,0,
5734,2,0,0,1.51244,0,0,0,0,0,0,
5735,2,0,0,1.60896,0,0,0,0,0,0,
5736,1,0,0,0.789138,0,0,0,0,0,0,
5737,3,0,0,2.10734e-08,0,0,0,0,0,0,
5738,5,0,0,1.24089,0,0,0,0,0,0,
5739,1,0,0,0,0,0,0,0,0,0,
5740,1,0,0,2.88872,0,0,0,0,0,1,
5741,2,1,0,1.58071,1.49012e-08,0,0,0,0,0,
5742,0,0,0,0,0,0,0,0,0,1,
5743,0,0,0,0,0,0,0,0,0,0,
5744,1,0,0,0,0,0,0,0,0,0,
5745,5,0,0,0.992849,0,0,0,0,0,0,
5746,1,0,0,1.66684,0,0,0,0,1,0,
5747,7,1,0,2.02592,0.305375,0,0,0,2,1,
5748,4,0,0,nan,0,0,0,0,0,0,
5749,4,1,0,2.56993,1.40535,0,0,0,1,1,
5750,1,0,0,2.17493,0,0,0,0,0,0,
5751,1,0,0,1.96676,0,0,0,0,2,0,
5752,0,0,0,0,0,0,0,0,0,0,
5753,1,0,1,0.556782,0,0,0,0,2,0,
5754,6,0,0,0.649526,0,0,0,0,0,0,
5755,5,0,0,1.02746,0,0,0,0,0,0,
5756,4,1,0,0.158279,2.65745,0,0,0,0,0,
5757,5,0,0,0.305707,0,0,0,0,0,0,
5758,1,0,0,2.08747,0,0,0,0,0,0,
5759,10,0,0,0.957906,0,0,0,0,0,0,
5760,8,0,0,0.766569,0,0,0,0,0,0,
5761,3,0,0,0.933399,0,0,0,0,0,1,
5762,0,0,0,0,0,0,0,0,3,0,
5763,1,0,0,2.6014,0,0,0,0,0,0,
5764,5,0,0,0.279746,0,0,0,0,0,0,
5765,1,0,0,0.481144,0,0,0,0,0,0,
5766,1,0,0,2.10734e-08,0,0,0,0,1,0,
5767,4,0,0,0.544004,0,0,0,0,0,0,
5768,3,0,0,1.05459,0,0,0,0,1,0,
5769,0,0,0,0,0,0,0,0,0,0,
5770,2,0,1,1.49012e-08,0,0,0,0,0,0,
5771,1,0,0,2.22384,0,0,0,0,0,0,
5772,1,0,0,0,0,0,0,0,0,0,
5773,4,1,0,2.26034,1.02368,0,0,0,0,0,
5774,0,0,0,0,0,0,0,0,1,0,
5775,5,0,0,1.82037,0,0,0,0,0,0,
5776,0,0,0,0,0,0,0,0,2,0,
5777,6,0,0,0.793068,0,0,0,0,0,0,
5778,4,0,0,1.65311,0,0,0,0,0,0,
5779,1,0,0,2.08931,0,0,0,0,1,0,
5780,1,0,0,2.92689,0,0,0,0,0,0,
5781,1,0,0,0.96131,0,0,0,0,2,0,
5782,1,0,0,0.917716,0,0,0,0,0,0,
5783,1,0,0,0.803508,0,0,0,0,0,0,
5784,5,0,0,0.555152,0,0,0,0,0,0,
5785,0,0,0,0,0,0,0,0,1,0,
5786,1,1,0,0.669445,0.680196,0,0,0,0,0,
5787,0,0,0,0,0,0,0,0,0,0,
5788,1,0,0,0,0,0,0,0,1,0,
5789,0,0,1,0,0,0,0,0,1,0,
5790,0,0,0,0,0,0,0,0,0,0,
5791,3,0,0,0.0414731,0,0,0,0,0,0,
5792,4,1,0,2.42933,0.365115,0,0,0,0,0,
5793,4,0,0,1.32396,0,0,0,0,0,0,
5794,1,1,0,0.396765,0.790578,0,0,0,1,0,
5795,0,0,0,0,0,0,0,0,0,1,
5796,1,0,0,2.39679,0,0,0,0,0,0,
5797,3,0,0,nan,0,0,0,0,0,0,
5798,3,0,0,1.8053,0,0,0,0,0,0,
5799,2,0,0,1.58423,0,0,0,0,0,0,
5800,2,0,0,0,0,0,0,0,0,0,
5801,1,0,0,0.765782,0,0,0,0,1,0,
5802,2,0,0,1.72981,0,0,0,0,0,0,
5803,0,2,0,0,1.49012e-08,0,0,0,0,0,
5804,5,0,0,2.47341,0,0,0,0,0,0,
5805,5,0,0,0.306684,0,0,0,0,1,0,
5806,1,0,0,1.91545,0,0,0,0,0,0,
5807,2,0,0,0.588913,0,0,0,0,0,0,
5808,2,0,0,0.750003,0,0,0,0,0,0,
5809,5,0,0,2.58096e-08,0,0,0,0,0,0,
5810,4,0,0,1.59139,0,0,0,0,0,0,
5811,0,0,0,0,0,0,0,0,0,0,
5812,1,0,0,0,0,0,0,0,0,0,
5813,5,0,0,2.10734e-08,0,0,0,0,1,0,
5814,0,0,0,0,0,0,0,0,2,0,
5815,3,0,0,0.294315,0,0,0,0,2,0,
5816,2,0,0,0.959561,0,0,0,0,0,0,
5817,4,1,0,0.876139,0.792559,0,0,0,0,0,
5818,6,0,0,0.716292,0,0,0,0,0,0,
5819,0,0,0,0,0,0,0,0,1,0,
5820,1,0,0,2.50572,0,0,0,0,0,0,
5821,3,0,0,1.08892,0,0,0,0,0,0,
5822,3,1,0,0.78545,2.12742,0,0,0,0,1,
5823,1,0,0,0.246677,0,0,0,0,1,0,
5824,1,0,0,0,0,0,0,0,0,0,
5825,3,0,0,0.915702,0,0,0,0,0,0,
5826,0,0,0,0,0,0,0,0,0,0,
5827,1,0,0,0.139769,0,0,0,0,1,0,
5828,3,0,0,0.724518,0,0,0,0,1,0,
5829,3,0,0,0.389026,0,0,0,0,0,0,
5830,0,0,0,0,0,0,0,0,0,0,
5831,0,0,0,0,0,0,0,0,0,0,
5832,1,0,0,2.21224,0,0,0,0,0,0,
5833,2,0,0,0.136804,0,0,0,0,0,0,
5834,2,1,0,0.486255,2.33787,0,0,0,0,0,
5835,1,0,0,0.262908,0,0,0,0,2,0,
5836,0,0,0,0,0,0,0,0,2,0,
5837,1,1,0,0.361033,0.619968,0,0,0,0,0,
5838,1,0,0,0.267516,0,0,0,0,1,0,
5839,2,0,0,0.249338,0,0,0,0,1,0,
5840,2,0,0,0.511228,0,0,0,0,0,0,
5841,7,1,0,0.737411,2.07622,0,0,0,0,0,
5842,2,0,0,2.3076,0,0,0,0,1,0,
5843,1,0,0,2.2436,0,0,0,0,0,0,
5844,1,0,0,0,0,0,0,0,0,0,
5845,0,0,0,0,0,0,0,0,0,0,
5846,3,0,0,2.10734e-08,0,0,0,0,0,0,
5847,0,0,0,0,0,0,0,0,0,0,
5848,1,0,0,2.34489,0,0,0,0,0,0,
5849,3,1,0,2.14377,0.484706,0,0,0,0,0,
5850,0,0,1,0,0,0,0,0,0,0,
5851,4,0,0,0.861996,0,0,0,0,0,0,
5852,0,0,0,0,0,0,0,0,1,0,
5853,0,1,0,0,1.92874,0,0,0,0,0,
5854,2,0,0,0.461471,0,0,0,0,1,0,
5855,3,1,0,2.99209,1.80997,0,0,0,0,0,
5856,8,0,0,0.428982,0,0,0,0,0,1,
5857,1,1,0,2.24992,0.510435,0,0,0,0,0,
5858,1,0,0,1.72869,0,0,0,0,0,1,
5859,1,0,0,0,0,0,0,0,0,0,
5860,1,0,0,0,0,0,0,0,0,0,
5861,2,0,0,2.10734e-08,0,0,0,0,0,0,
5862,4,0,1,0.727427,0,0,0,0,1,0,
5863,3,0,0,0,0,0,0,0,3,0,
5864,0,2,0,0,0.909668,0,0,0,1,0,
5865,2,0,0,nan,0,0,0,0,0,0,
5866,0,0,0,0,0,0,0,0,1,0,
5867,8,0,0,1.17194,0,0,0,0,1,0,
5868,0,1,0,0,0,0,0,0,0,0,
5869,1,0,1,0,0,0,0,0,2,0,
5870,1,0,0,2.0895,0,0,0,0,0,0,
5871,3,0,0,0.76106,0,0,0,0,0,0,
5872,3,0,0,1.22332,0,0,0,0,0,0,
5873,1,0,0,0,0,0,0,0,0,0,
5874,2,0,0,1.96366,0,0,0,0,1,0,
5875,1,0,0,1.72386,0,0,0,0,0,0,
5876,0,1,0,0,1.55658,0,0,0,0,0,
5877,1,1,0,1.15071,0.55484,0,0,0,0,0,
5878,2,0,0,2.76377,0,0,0,0,0,0,
5879,1,0,0,1.94164,0,0,0,0,0,0,
5880,1,0,0,2.86495,0,0,0,0,0,0,
5881,4,0,0,2.25241,0,0,0,0,3,1,
5882,6,0,0,2.98023e-08,0,0,0,0,0,0,
5883,1,1,0,2.40877,0,0,0,0,0,0,
5884,1,0,0,2.20766,0,0,0,0,0,0,
5885,6,0,0,0.512414,0,0,0,0,0,0,
5886,1,1,0,0.49718,0.362382,0,0,0,0,0,
5887,1,0,0,0,0,0,0,0,0,0,
5888,1,0,0,1.05127,0,0,0,0,0,0,
5889,0,1,0,0,0,0,0,0,0,0,
5890,4,0,0,1.09011,0,0,0,0,1,0,
5891,3,0,0,1.1243,0,0,0,0,0,0,
5892,7,0,0,0.782024,0,0,0,0,0,0,
5893,0,2,0,0,0.575923,0,0,0,0,0,
5894,1,0,0,2.64343,0,0,0,0,0,0,
5895,1,0,3,0.297553,0,0,0,0,1,0,
5896,1,0,0,2.27456,0,0,0,0,0,0,
5897,1,0,0,1.49012e-08,0,0,0,0,1,0,
5898,2,0,0,2.0832,0,0,0,0,0,0,
5899,2,0,0,0.1942,0,0,0,0,2,0,
5900,1,0,0,2.91987,0,0,0,0,0,0,
5901,1,1,0,0.321279,0.544834,0,0,0,4,0,
5902,3,1,0,1.33379,2.8587,0,0,0,0,0,
5903,0,1,0,0,2.93472,0,0,0,0,0,
5904,2,0,0,0.667569,0,0,0,0,0,0,
5905,0,0,0,0,0,0,0,0,0,0,
5906,4,0,0,1.49012e-08,0,0,0,0,0,0,
5907,7,1,0,1.22453,0.364975,0,0,0,1,0,
5908,6,0,0,0.521805,0,0,0,0,0,0,
5909,1,0,0,1.51099,0,0,0,0,0,0,
5910,5,1,0,0.274294,0.693899,0,0,0,0,0,
5911,1,0,0,0.567864,0,0,0,0,0,0,
5912,0,1,0,0,2.88162,0,0,0,0,0,
5913,1,0,0,1.12248,0,0,0,0,0,0,
5914,1,0,1,0.418108,0,0,0,0,1,0,
5915,4,0,0,0.172192,0,0,0,0,0,0,
5916,3,0,0,0,0,0,0,0,0,0,
5917,9,0,0,3.65002e-08,0,0,0,0,0,0,
5918,2,0,0,0.362905,0,0,0,0,0,0,
5919,1,0,1,0.24037,0,0,0,0,1,0,
5920,1,0,0,0.60402,0,0,0,0,0,0,
5921,1,0,0,0.570983,0,0,0,0,0,0,
5922,9,0,0,1.89086,0,0,0,0,0,0,
