process,distance,
conv,56.6068,
compt,17.8676,
conv,30.0397,
compt,40.7713,
conv,31.2774,
conv,30.8003,
conv,19.7759,
conv,59.2719,
conv,10.3323,
compt,18.0572,
compt,79.6478,
conv,29.153,
conv,74.6583,
conv,44.074,
conv,33.8377,
conv,13.9268,
compt,13.4966,
compt,54.1312,
compt,24.4562,
compt,30.1943,
compt,31.2478,
conv,22.6264,
compt,41.778,
conv,17.0601,
compt,33.6279,
compt,17.7312,
compt,31.2908,
conv,53.0455,
compt,72.7855,
compt,15.689,
compt,42.1572,
conv,36.064,
compt,14.0092,
compt,28.1938,
compt,52.7312,
conv,27.5977,
compt,45.3405,
conv,78.6167,
compt,22.2752,
conv,11.3162,
compt,48.1038,
compt,22.057,
compt,17.0333,
compt,61.5661,
compt,37.4972,
compt,30.0462,
compt,15.9891,
conv,38.9924,
conv,35.6826,
compt,48.69,
compt,15.2131,
compt,70.7976,
compt,43.4186,
compt,37.0687,
compt,10.6628,
compt,59.2133,
conv,28.4911,
compt,12.2189,
compt,77.991,
compt,12.7108,
compt,70.2041,
compt,55.1267,
compt,19.9073,
compt,50.4155,
conv,29.116,
compt,28.4822,
compt,40.5311,
conv,35.1721,
compt,21.3376,
compt,46.4837,
conv,16.6374,
compt,74.2964,
conv,34.8002,
conv,48.7668,
conv,21.5142,
compt,12.8406,
compt,47.4548,
conv,61.7943,
compt,33.569,
compt,10.7708,
compt,15.2711,
conv,12.5145,
conv,10.4413,
compt,39.7076,
conv,41.563,
compt,17.3732,
compt,18.7907,
compt,58.7825,
conv,13.1842,
compt,84.8286,
compt,22.033,
compt,41.1294,
conv,10.2147,
compt,100.131,
compt,35.8453,
compt,30.8881,
compt,52.1737,
conv,18.366,
conv,12.1171,
compt,34.436,
compt,100.362,
conv,11.3527,
compt,37.8604,
compt,15.9736,
compt,38.8478,
conv,37.1076,
conv,24.0809,
compt,21.8474,
conv,33.6971,
conv,11.9277,
conv,26.0703,
compt,13.7139,
compt,11.8131,
compt,12.5994,
conv,15.3231,
conv,46.3387,
compt,10.2299,
conv,11.851,
conv,10.6427,
compt,13.7494,
compt,102.746,
conv,58.7276,
compt,19.9351,
conv,46.0442,
compt,29.1417,
compt,20.4089,
compt,36.7715,
conv,19.0376,
conv,36.7752,
compt,22.5123,
compt,36.6425,
compt,38.6068,
compt,19.7763,
conv,15.8668,
compt,31.9986,
conv,64.2151,
compt,11.3755,
conv,35.5503,
compt,10.4707,
conv,32.8731,
compt,70.3657,
compt,31.8015,
compt,92.6603,
conv,20.3418,
conv,29.5156,
conv,37.5509,
conv,19.083,
conv,24.0348,
conv,21.6762,
compt,32.3397,
compt,33.2446,
compt,34.1039,
conv,49.5657,
conv,19.1167,
compt,21.3337,
compt,16.8306,
compt,49.4117,
compt,40.9356,
compt,28.9002,
conv,10.2044,
compt,20.2664,
compt,78.4932,
compt,19.7337,
compt,57.7943,
conv,20.7338,
compt,17.0569,
conv,46.0831,
compt,53.6267,
conv,35.2687,
conv,16.8185,
compt,20.2027,
compt,26.6906,
compt,66.4905,
compt,31.4427,
conv,33.5472,
compt,23.194,
compt,70.8871,
compt,61.3821,
conv,46.9836,
compt,34.1158,
conv,24.5024,
compt,15.0442,
compt,35.1885,
compt,85.2613,
conv,44.0434,
conv,62.6881,
compt,74.1283,
compt,77.5694,
compt,11.1595,
conv,37.2246,
compt,57.945,
compt,17.4059,
conv,49.0647,
compt,45.7978,
compt,20.5392,
conv,18.9994,
conv,28.0595,
compt,20.1895,
compt,27.0874,
conv,29.7246,
compt,73.6434,
compt,18.6444,
compt,13.5784,
conv,11.412,
conv,56.1856,
compt,25.7072,
compt,17.6232,
compt,50.8955,
compt,55.4212,
compt,24.4067,
compt,39.1704,
conv,11.3508,
conv,24.6483,
conv,48.6215,
compt,22.5012,
compt,44.8192,
compt,56.9097,
conv,10.7778,
compt,13.4108,
compt,45.7858,
conv,41.5967,
compt,23.9749,
compt,12.5939,
compt,24.5169,
compt,16.6943,
conv,27.4013,
compt,12.7715,
compt,17.4972,
compt,22.4432,
conv,38.4432,
compt,23.9893,
compt,47.9906,
conv,21.3925,
conv,45.2037,
conv,24.9944,
compt,12.2492,
conv,27.6311,
conv,52.0342,
compt,62.6806,
conv,39.9373,
conv,23.8586,
compt,19.7464,
compt,45.6576,
conv,60.4644,
compt,15.3491,
conv,27.2015,
compt,23.0259,
conv,98.6074,
compt,31.2786,
conv,22.6856,
compt,28.0558,
conv,38.3151,
conv,46.6708,
compt,27.2342,
compt,19.5851,
conv,23.2475,
compt,81.614,
compt,60.3738,
compt,28.6898,
compt,36.3234,
compt,17.6835,
conv,20.9139,
conv,18.1505,
conv,51.6502,
conv,31.065,
compt,23.1237,
conv,55.3527,
conv,14.4371,
conv,33.6183,
conv,64.1276,
compt,43.0771,
compt,16.9863,
compt,20.5641,
compt,16.0604,
conv,42.1011,
compt,28.4767,
conv,36.2641,
compt,18.6502,
compt,40.0157,
conv,54.9804,
compt,33.432,
compt,29.478,
compt,27.8709,
compt,24.9805,
conv,27.195,
compt,38.1841,
conv,29.542,
compt,44.3428,
conv,64.8872,
conv,11.3295,
compt,61.7772,
conv,51.8606,
compt,47.3349,
compt,70.0618,
compt,14.2201,
compt,33.9693,
conv,62.8327,
conv,11.2518,
conv,13.518,
compt,40.5568,
conv,17.1073,
compt,35.8075,
conv,80.3215,
compt,62.5418,
compt,27.4196,
conv,22.7605,
conv,22.4332,
conv,11.0939,
conv,32.2713,
compt,63.7912,
conv,12.5761,
conv,10.6846,
compt,19.1761,
conv,74.8539,
compt,28.755,
compt,18.4506,
compt,38.3448,
conv,50.4909,
compt,44.9422,
compt,30.3379,
compt,20.4246,
compt,19.7858,
compt,24.7541,
conv,19.9821,
compt,84.4017,
compt,29.0357,
compt,53.9642,
conv,13.7012,
conv,65.2847,
compt,17.7552,
compt,10.5137,
compt,21.9665,
conv,73.3132,
conv,75.0379,
compt,16.9987,
conv,13.1025,
compt,71.1868,
compt,103.476,
compt,30.8079,
conv,15.7128,
conv,106.488,
compt,95.6267,
compt,31.9083,
compt,22.6799,
conv,75.2213,
compt,61.8133,
compt,29.473,
compt,23.9468,
conv,70.7077,
compt,16.0875,
conv,22.992,
conv,35.5727,
conv,10.9146,
compt,28.0733,
conv,40.0958,
compt,43.5858,
compt,11.3249,
conv,25.0097,
conv,54.6645,
conv,105.476,
compt,31.3679,
conv,37.5891,
compt,43.5997,
conv,61.7754,
conv,22.2219,
compt,29.5544,
compt,31.8544,
conv,96.4436,
conv,34.7388,
conv,43.5149,
compt,48.421,
compt,50.7606,
conv,14.6631,
compt,77.1518,
conv,45.7659,
conv,43.2447,
compt,50.1079,
conv,12.1973,
compt,49.9653,
conv,78.225,
compt,35.1798,
compt,24.9116,
conv,18.69,
compt,68.2493,
conv,28.2066,
conv,21.3293,
conv,77.9588,
compt,48.2481,
conv,43.9816,
conv,14.8048,
conv,10.1642,
conv,37.8988,
compt,17.6468,
conv,17.3559,
compt,103.347,
compt,45.1498,
compt,41.287,
conv,27.4553,
conv,16.5138,
compt,18.0242,
conv,91.1924,
conv,11.9822,
compt,49.1755,
compt,57.4597,
compt,15.9638,
conv,28.7828,
compt,13.658,
conv,59.1437,
compt,18.3155,
compt,63.4302,
conv,38.8485,
compt,22.1159,
conv,47.2944,
conv,25.401,
compt,31.1437,
conv,26.7039,
compt,38.7922,
compt,64.4848,
conv,31.7873,
conv,31.8537,
compt,30.029,
compt,32.2819,
conv,14.4886,
conv,40.2174,
compt,17.4287,
compt,36.4801,
compt,34.9201,
compt,30.262,
conv,66.2812,
conv,20.2482,
conv,38.6399,
compt,15.1995,
conv,26.4065,
compt,30.4857,
compt,22.1897,
compt,18.7113,
conv,36.4038,
compt,17.5083,
conv,14.0093,
conv,109.32,
conv,16.2477,
conv,27.2955,
compt,57.4793,
compt,17.8391,
conv,31.7093,
compt,29.3487,
compt,44.8337,
conv,20.0446,
compt,44.6316,
compt,48.1876,
compt,18.0355,
compt,61.1204,
conv,30.4593,
compt,19.1243,
conv,15.5392,
compt,10.7586,
conv,65.6022,
compt,68.8261,
conv,41.8276,
compt,33.4947,
compt,54.3249,
conv,80.2139,
compt,10.0236,
compt,21.6685,
conv,84.7778,
conv,61.6072,
compt,46.7642,
compt,18.7348,
conv,43.3625,
compt,17.5591,
compt,50.25,
compt,18.1691,
conv,26.7986,
compt,29.9243,
compt,21.8007,
conv,50.7135,
compt,30.8195,
compt,20.7244,
compt,24.3098,
conv,13.1309,
conv,10.9361,
conv,25.7239,
conv,42.7963,
conv,52.1154,
compt,24.1041,
conv,15.8846,
compt,43.0707,
conv,74.8043,
compt,15.2261,
conv,17.3478,
conv,53.4786,
conv,23.4872,
conv,20.6644,
compt,29.8782,
compt,18.3873,
compt,23.1255,
compt,25.8956,
compt,13.2592,
compt,32.7502,
compt,41.0024,
conv,49.8706,
conv,19.0808,
conv,36.815,
conv,39.7871,
compt,56.3215,
compt,68.5441,
compt,46.0593,
conv,28.808,
compt,23.9391,
compt,19.8525,
compt,36.2046,
compt,58.6583,
conv,27.0009,
compt,35.5614,
compt,47.7797,
compt,14.2308,
conv,21.2425,
conv,16.1911,
conv,40.7018,
conv,55.8311,
conv,46.3995,
conv,73.7612,
conv,31.2564,
compt,18.4902,
compt,32.8266,
compt,22.9566,
compt,26.0188,
compt,32.4092,
compt,90.75,
conv,85.5453,
compt,33.0387,
conv,17.796,
compt,53.4542,
compt,73.8129,
conv,14.7217,
conv,36.9581,
compt,51.7324,
conv,42.2753,
conv,14.162,
compt,16.7191,
compt,47.6358,
conv,68.0908,
conv,28.6378,
conv,16.8599,
conv,21.5578,
compt,21.6347,
compt,39.4125,
conv,30.3415,
compt,37.9798,
compt,76.7852,
conv,19.2561,
compt,19.7987,
conv,37.1826,
compt,14.3874,
compt,60.3512,
compt,16.622,
compt,22.9676,
conv,25.3579,
compt,22.0412,
compt,13.3934,
compt,16.5557,
conv,58.7254,
conv,32.7421,
compt,46.7105,
compt,37.5857,
compt,10.1723,
conv,51.7746,
compt,14.3014,
compt,17.4546,
conv,73.4548,
compt,25.3998,
conv,31.7683,
compt,24.3148,
conv,27.4273,
conv,24.1502,
conv,49.3119,
compt,23.2921,
conv,37.0557,
compt,22.8346,
compt,29.8712,
conv,14.6237,
conv,62.6674,
compt,18.738,
compt,11.6748,
conv,67.1673,
conv,47.5488,
conv,32.5448,
conv,49.8789,
conv,24.7621,
compt,24.569,
conv,17.1825,
compt,65.7225,
compt,16.322,
compt,37.9277,
conv,47.2795,
conv,15.3715,
compt,10.0595,
conv,27.1915,
compt,42.8623,
conv,22.9809,
conv,25.4565,
conv,29.392,
compt,14.8818,
compt,22.442,
conv,38.0041,
compt,16.3577,
compt,49.2538,
compt,66.9991,
compt,14.1792,
compt,16.6315,
conv,44.8293,
conv,37.1912,
conv,34.099,
compt,42.2938,
compt,31.3661,
compt,19.7721,
compt,28.0154,
compt,19.575,
compt,66.0642,
compt,11.9682,
conv,35.8289,
conv,12.1802,
compt,12.7411,
compt,20.6208,
compt,16.6311,
conv,41.8738,
compt,11.7282,
compt,56.903,
conv,20.9982,
conv,23.6035,
conv,14.4963,
compt,21.9132,
compt,16.3525,
conv,77.8827,
compt,28.2455,
conv,16.9622,
conv,18.3812,
conv,27.7282,
compt,31.3851,
compt,50.529,
compt,15.2029,
conv,45.8595,
compt,72.2831,
conv,33.1979,
compt,67.0371,
conv,49.4317,
conv,15.8334,
conv,28.004,
conv,19.2997,
compt,13.1546,
conv,12.2803,
compt,14.4997,
conv,23.4542,
conv,28.7355,
compt,30.5123,
compt,72.2222,
compt,90.8805,
conv,77.7546,
compt,61.355,
compt,53.2919,
conv,23.969,
compt,15.3003,
compt,94.1943,
conv,12.0647,
conv,12.656,
compt,12.5846,
compt,36.7461,
conv,40.3348,
compt,43.4567,
conv,15.3308,
conv,40.5208,
compt,12.783,
compt,46.7576,
compt,29.5754,
compt,10.2992,
compt,73.083,
compt,30.0788,
compt,65.6566,
conv,32.4351,
conv,60.6018,
conv,35.35,
compt,12.9484,
compt,60.9487,
compt,14.3889,
compt,19.9888,
compt,12.3798,
compt,53.856,
compt,10.736,
conv,14.2614,
compt,33.5928,
conv,14.4633,
conv,32.2984,
conv,73.1378,
compt,27.8388,
conv,22.7438,
compt,27.8123,
conv,11.5518,
conv,13.1431,
conv,52.2367,
conv,12.7746,
conv,13.6513,
conv,37.7904,
conv,17.548,
compt,88.0544,
compt,32.2412,
conv,19.4076,
compt,23.1108,
compt,19.7622,
compt,36.5051,
compt,42.9825,
conv,28.638,
compt,43.9994,
compt,22.2399,
conv,76.6505,
conv,34.0234,
conv,11.5776,
compt,60.4342,
compt,25.5694,
conv,12.6393,
conv,18.165,
compt,100.819,
compt,24.6515,
compt,15.866,
compt,13.5119,
conv,14.8642,
conv,29.2405,
conv,25.6205,
conv,28.5843,
compt,47.7733,
compt,11.8782,
compt,27.2895,
conv,31.6669,
compt,12.7815,
compt,31.7252,
conv,22.7013,
compt,32.4171,
compt,42.1579,
conv,16.8051,
compt,23.3796,
compt,52.6469,
compt,31.9329,
compt,48.9368,
compt,13.8486,
compt,36.68,
compt,10.4995,
compt,27.9895,
conv,13.0799,
conv,25.7667,
conv,16.42,
conv,53.1049,
compt,15.3085,
compt,40.5574,
compt,61.5947,
compt,24.5478,
compt,21.898,
compt,14.5841,
conv,36.5323,
conv,12.4997,
compt,14.3636,
compt,19.8553,
compt,23.9131,
compt,13.6214,
compt,18.1906,
conv,34.5923,
compt,23.719,
conv,47.9044,
conv,68.6638,
compt,20.8131,
conv,27.1812,
conv,31.5378,
conv,17.7787,
compt,11.6553,
compt,11.274,
compt,48.9489,
compt,33.8548,
conv,11.3385,
conv,21.296,
conv,21.9948,
compt,20.3345,
compt,52.8748,
conv,13.0923,
conv,15.4042,
conv,33.6432,
conv,65.2822,
compt,34.7617,
compt,34.115,
compt,45.269,
compt,35.4372,
compt,48.7025,
compt,26.9924,
conv,22.6279,
compt,48.0049,
conv,13.4849,
compt,68.8677,
conv,40.9599,
compt,44.3136,
conv,51.4767,
compt,12.8209,
compt,12.735,
compt,33.9331,
conv,49.2785,
compt,53.4729,
conv,58.9864,
conv,78.8777,
compt,53.292,
compt,41.2353,
conv,60.7131,
conv,61.2717,
conv,12.3328,
conv,34.3877,
compt,39.9944,
compt,14.4936,
compt,33.3818,
compt,52.5574,
conv,41.2335,
conv,10.9125,
compt,26.687,
compt,15.151,
compt,12.0716,
compt,36.4728,
conv,34.1303,
conv,11.6441,
compt,22.2235,
compt,45.0643,
conv,19.5516,
conv,70.4231,
compt,11.1918,
compt,20.6982,
compt,35.2689,
conv,27.7019,
compt,36.4098,
conv,10.5073,
compt,89.3495,
conv,84.0036,
conv,11.4865,
conv,24.2243,
compt,24.1326,
compt,71.7485,
conv,16.7502,
conv,48.8415,
compt,19.3836,
compt,10.894,
compt,29.5144,
conv,48.2375,
conv,44.9315,
conv,46.3627,
compt,26.1612,
compt,28.5059,
compt,49.4632,
conv,48.2126,
compt,36.1058,
conv,37.3588,
compt,43.416,
compt,62.4942,
compt,27.2981,
compt,55.8371,
compt,54.604,
conv,20.2351,
conv,26.5819,
compt,60.8051,
conv,15.8712,
compt,18.4107,
conv,24.7054,
compt,20.7629,
compt,29.7879,
conv,11.4765,
conv,13.231,
compt,19.0255,
conv,11.3772,
conv,55.235,
conv,10.9856,
compt,26.5482,
compt,34.7527,
conv,13.6284,
compt,69.3312,
conv,44.956,
conv,18.1148,
conv,69.5473,
conv,51.5596,
compt,17.6246,
conv,58.0879,
conv,107.65,
compt,27.7964,
compt,83.5817,
conv,27.2363,
compt,32.6316,
compt,105.472,
conv,71.2641,
compt,45.848,
conv,50.9271,
conv,17.9795,
compt,55.397,
compt,58.5143,
compt,14.6788,
compt,32.3676,
conv,11.1328,
compt,68.9517,
compt,31.8349,
compt,32.7967,
conv,90.7487,
compt,28.4578,
conv,22.2333,
compt,51.6958,
compt,33.9237,
conv,47.2724,
compt,61.0305,
compt,12.2486,
compt,20.5352,
compt,41.3846,
compt,24.5696,
conv,11.6058,
compt,33.734,
compt,101.233,
conv,87.7902,
compt,46.4859,
conv,11.2303,
conv,17.2611,
compt,57.2505,
conv,15.2189,
compt,62.5001,
conv,12.3791,
compt,20.3201,
conv,19.3032,
conv,42.8853,
conv,50.0442,
conv,32.2689,
conv,33.1301,
conv,17.2158,
conv,26.0987,
compt,88.4495,
compt,27.1374,
compt,16.2222,
compt,43.6449,
compt,21.439,
compt,17.214,
conv,15.4494,
compt,20.7848,
compt,31.2933,
conv,20.3077,
conv,10.9969,
conv,17.9777,
compt,13.6327,
compt,20.4342,
compt,37.635,
conv,35.6897,
conv,57.513,
compt,30.8353,
conv,21.8995,
compt,105.406,
conv,46.9826,
compt,25.9333,
compt,65.3869,
compt,15.9432,
conv,78.563,
conv,46.7975,
conv,40.9555,
compt,44.5687,
compt,43.8819,
conv,12.5704,
conv,20.1371,
conv,19.0169,
conv,11.8505,
conv,12.1587,
compt,26.3842,
compt,19.065,
compt,97.543,
compt,18.7086,
compt,40.8165,
conv,38.843,
compt,19.2587,
compt,34.3322,
compt,11.3846,
conv,29.5148,
conv,30.2915,
compt,46.5959,
compt,22.0012,
compt,72.4186,
compt,16.4867,
compt,94.3815,
conv,13.4368,
conv,46.0959,
compt,25.6934,
compt,53.2096,
compt,16.8141,
compt,11.0305,
compt,18.5685,
compt,42.6131,
compt,26.9301,
compt,24.7551,
compt,13.1726,
compt,34.5388,
compt,15.4916,
conv,14.5496,
compt,37.7172,
compt,46.1471,
conv,12.3729,
compt,12.8047,
conv,35.2184,
conv,33.1543,
compt,20.8054,
compt,37.791,
conv,32.0037,
compt,12.9522,
conv,18.2079,
compt,13.0915,
conv,22.857,
conv,39.2814,
conv,64.6972,
conv,43.7016,
compt,29.4725,
compt,70.2882,
conv,27.732,
compt,77.2301,
compt,38.7466,
compt,11.1873,
compt,32.5935,
conv,18.7736,
compt,60.8264,
conv,40.173,
compt,20.1755,
compt,49.1184,
conv,40.1628,
conv,13.6298,
compt,12.6543,
compt,12.0419,
compt,40.0528,
compt,22.2147,
compt,20.6912,
compt,17.7113,
conv,77.5892,
compt,40.2762,
conv,70.8096,
compt,47.5192,
conv,72.9373,
compt,82.559,
conv,28.1131,
compt,10.0989,
conv,28.6753,
compt,33.5269,
compt,42.4675,
compt,14.8304,
compt,11.5311,
compt,14.783,
conv,33.36,
conv,57.5845,
compt,28.9794,
compt,16.9417,
compt,49.5919,
compt,19.6398,
conv,56.9352,
conv,18.1888,
compt,68.3426,
compt,50.8127,
compt,19.842,
conv,25.9424,
compt,63.4446,
compt,91.76,
compt,46.3333,
compt,16.3206,
compt,17.203,
conv,33.9887,
conv,15.2809,
conv,57.966,
compt,40.0894,
conv,70.6957,
conv,29.8403,
conv,10.3415,
compt,31.0862,
conv,30.604,
conv,26.7578,
compt,30.632,
compt,16.9334,
conv,57.8813,
compt,105.211,
conv,12.8084,
compt,25.9784,
compt,68.7037,
conv,10.5151,
conv,59.0418,
compt,13.4011,
conv,51.1554,
compt,30.4247,
conv,82.115,
compt,90.6959,
compt,39.2087,
compt,16.9205,
compt,109.885,
conv,87.3883,
conv,26.6666,
conv,41.4872,
compt,49.4764,
conv,17.0091,
conv,48.8324,
conv,32.9937,
conv,10.2733,
compt,13.1448,
compt,24.5732,
compt,15.5338,
conv,46.5313,
compt,26.2184,
compt,20.3233,
compt,35.3717,
compt,36.0743,
conv,14.2949,
compt,19.6554,
compt,15.9063,
conv,32.6814,
compt,103.073,
compt,53.4044,
compt,23.0862,
compt,49.7389,
compt,89.4749,
compt,12.5599,
conv,17.4135,
conv,52.8138,
conv,27.92,
conv,15.4105,
conv,25.8079,
compt,47.7736,
compt,24.9657,
conv,25.289,
compt,12.3002,
conv,42.2107,
conv,15.3168,
compt,92.7535,
conv,23.6193,
conv,37.086,
conv,76.4391,
compt,96.7121,
conv,21.1787,
compt,59.0785,
compt,40.4781,
compt,11.0423,
compt,32.2336,
compt,10.0373,
compt,47.9029,
compt,32.4089,
compt,64.6081,
compt,37.132,
compt,32.9559,
compt,28.5221,
compt,95.6058,
compt,19.7301,
conv,18.0186,
compt,12.4823,
conv,14.8591,
compt,26.0426,
conv,87.3671,
conv,64.9257,
compt,22.7114,
conv,16.6308,
conv,105.983,
compt,41.5073,
conv,21.7084,
conv,31.8412,
conv,37.5762,
compt,10.6549,
compt,57.644,
conv,37.844,
compt,12.8079,
conv,51.6717,
compt,57.3843,
compt,26.203,
compt,40.7607,
compt,13.9045,
compt,98.4212,
conv,20.932,
conv,18.9884,
conv,46.3127,
compt,11.5164,
conv,46.7977,
compt,10.5758,
compt,50.5268,
conv,15.7602,
compt,65.8547,
compt,77.0518,
conv,22.8855,
conv,35.4044,
conv,32.7008,
compt,55.3285,
compt,47.5966,
conv,52.2103,
compt,16.2562,
conv,38.7635,
compt,22.6314,
conv,101.969,
conv,23.4716,
compt,42.9576,
compt,63.2492,
compt,11.7325,
compt,18.3239,
compt,69.5281,
conv,42.7081,
compt,20.8646,
compt,21.4188,
conv,28.2169,
compt,39.6364,
conv,22.5125,
compt,10.1185,
conv,35.0393,
conv,56.7301,
conv,32.676,
compt,18.4012,
compt,37.2027,
compt,31.3832,
conv,37.4931,
conv,14.8394,
compt,60.8435,
conv,16.9624,
conv,20.5188,
compt,16.9589,
compt,36.4412,
compt,48.474,
compt,21.2887,
conv,20.0575,
conv,43.1284,
conv,10.2805,
conv,28.5975,
conv,84.0519,
compt,55.7078,
compt,41.4196,
compt,41.5895,
conv,62.3075,
compt,35.8704,
compt,29.1623,
conv,89.969,
compt,10.7691,
compt,35.7658,
compt,31.7627,
conv,75.131,
compt,57.3541,
compt,30.2908,
compt,39.8419,
conv,28.1967,
conv,84.4251,
compt,13.2228,
conv,61.0463,
compt,24.1761,
compt,66.5442,
compt,17.149,
compt,10.2503,
conv,52.0213,
compt,15.0906,
compt,101.256,
compt,46.406,
conv,73.2568,
compt,20.653,
conv,39.8252,
conv,34.6204,
conv,42.6173,
compt,34.6483,
compt,21.8263,
conv,15.5617,
conv,75.9857,
compt,25.0578,
compt,42.0669,
compt,15.4917,
compt,28.8091,
compt,14.9396,
compt,28.8953,
compt,45.6901,
compt,35.4216,
compt,25.1161,
compt,20.9378,
compt,47.9798,
conv,41.6589,
conv,48.3731,
compt,12.6626,
compt,19.6933,
compt,32.7954,
compt,11.0781,
conv,108.847,
conv,41.6695,
compt,66.5151,
compt,26.45,
conv,11.4969,
conv,17.9582,
conv,108.768,
conv,34.1313,
conv,21.6952,
compt,12.7241,
conv,31.5522,
conv,25.889,
compt,10.9103,
compt,25.1585,
compt,44.3711,
compt,78.8319,
conv,17.2977,
compt,14.0495,
compt,27.6407,
conv,15.8918,
compt,12.867,
conv,14.7058,
conv,21.1799,
conv,11.5355,
compt,17.7663,
compt,28.3841,
compt,16.4756,
conv,33.4706,
compt,18.8889,
compt,37.174,
compt,22.9259,
compt,36.814,
conv,109.257,
compt,27.8167,
compt,10.9144,
compt,18.3291,
compt,23.292,
conv,38.4527,
conv,20.2595,
conv,31.6725,
compt,34.6738,
conv,12.7025,
compt,18.3979,
compt,91.7724,
compt,55.765,
conv,30.4221,
compt,13.8616,
conv,15.0391,
compt,21.1675,
conv,36.8864,
compt,80.7745,
compt,42.0271,
conv,41.7892,
conv,14.2775,
compt,63.3344,
conv,64.3404,
compt,109.305,
compt,16.1689,
compt,43.496,
compt,30.3612,
compt,26.5971,
compt,50.9517,
compt,10.3921,
compt,83.0271,
conv,13.1922,
compt,25.665,
compt,85.5928,
compt,36.5952,
compt,18.5554,
compt,22.0919,
conv,32.223,
compt,13.5354,
compt,59.749,
compt,29.9337,
conv,67.0518,
compt,81.1767,
conv,30.6856,
compt,18.7351,
conv,40.3715,
compt,12.9832,
conv,59.2965,
conv,14.426,
conv,83.3342,
conv,72.2932,
conv,20.4869,
conv,13.1235,
conv,23.0202,
compt,48.0408,
compt,11.729,
compt,82.4643,
compt,36.9198,
compt,27.491,
conv,32.1751,
compt,25.7759,
conv,15.9393,
compt,41.4234,
conv,52.5084,
conv,44.3075,
compt,17.5394,
conv,65.4767,
conv,32.6643,
compt,14.1773,
compt,36.2843,
conv,26.2583,
compt,11.6388,
compt,39.0785,
compt,21.4565,
conv,47.9848,
compt,19.796,
compt,70.2878,
compt,76.2603,
compt,39.2762,
compt,66.3583,
conv,55.2907,
compt,16.3264,
conv,19.2691,
conv,32.6838,
compt,71.169,
compt,34.9232,
compt,13.1998,
compt,21.3497,
compt,23.2525,
conv,43.9617,
compt,18.2547,
conv,46.5302,
conv,22.9286,
compt,21.3236,
compt,39.62,
compt,41.7212,
compt,60.9407,
compt,12.058,
conv,54.8945,
conv,64.0794,
compt,28.4146,
compt,26.199,
conv,65.6515,
compt,40.7283,
compt,10.739,
conv,19.8767,
conv,38.0481,
conv,58.7957,
conv,11.7604,
conv,32.7754,
conv,35.8925,
conv,47.9453,
conv,99.7957,
conv,34.9841,
conv,12.0648,
compt,35.8097,
compt,44.6035,
compt,12.1479,
conv,86.7253,
conv,17.0347,
conv,21.8941,
compt,30.444,
conv,73.0376,
compt,78.5418,
compt,37.309,
compt,92.0449,
conv,86.1383,
conv,11.5773,
compt,67.2304,
conv,31.8159,
compt,12.88,
conv,27.6179,
conv,27.0971,
conv,18.2978,
conv,37.4285,
compt,10.3036,
conv,76.8875,
compt,108.931,
compt,15.3686,
conv,42.5791,
conv,29.8079,
conv,27.0999,
compt,28.6245,
compt,30.6567,
conv,15.3288,
conv,25.5474,
compt,59.9215,
conv,52.2486,
compt,42.4502,
compt,43.5225,
compt,25.1854,
compt,39.5924,
compt,25.0856,
conv,26.6491,
compt,37.048,
compt,25.7853,
conv,26.7952,
conv,36.7698,
compt,74.6271,
compt,12.6634,
conv,30.7365,
conv,18.5003,
conv,14.5383,
compt,42.4929,
compt,43.9396,
compt,46.5083,
compt,76.4073,
conv,18.2744,
conv,42.4917,
compt,34.2516,
compt,60.9891,
compt,43.0691,
compt,61.861,
compt,22.3095,
compt,25.3126,
conv,18.0095,
conv,18.7063,
conv,22.8353,
conv,18.5653,
compt,46.6336,
conv,23.4471,
compt,25.0484,
conv,32.3119,
compt,38.4375,
compt,26.2873,
compt,56.335,
conv,36.321,
compt,41.5785,
compt,97.4283,
compt,63.9474,
conv,31.4619,
compt,97.3241,
compt,15.9344,
conv,35.4044,
compt,47.4216,
compt,59.7444,
conv,16.0349,
compt,13.6991,
conv,30.7451,
compt,17.6447,
conv,10.3579,
conv,52.3993,
compt,75.1817,
compt,26.8736,
conv,13.2642,
compt,10.4688,
compt,10.1871,
conv,19.1337,
conv,10.7223,
conv,85.6555,
compt,37.9349,
compt,12.1405,
conv,87.1783,
conv,12.6569,
conv,51.8385,
compt,14.4596,
compt,10.388,
compt,39.5142,
compt,42.7593,
compt,49.618,
conv,15.4065,
compt,10.6351,
conv,45.7407,
compt,94.8109,
conv,11.3088,
compt,12.0117,
conv,26.7168,
compt,36.9694,
conv,82.7059,
compt,13.8219,
compt,45.4855,
conv,23.6088,
compt,47.6726,
conv,13.5624,
conv,13.9959,
compt,29.6959,
compt,24.172,
compt,75.1251,
conv,21.4588,
compt,12.0716,
conv,16.5208,
conv,37.5463,
compt,17.8315,
compt,35.078,
compt,26.3414,
conv,14.7387,
compt,47.7543,
conv,16.5449,
conv,43.9583,
conv,11.2782,
conv,33.0264,
conv,54.8432,
compt,14.6235,
conv,23.6704,
compt,11.0996,
conv,16.7366,
conv,18.6187,
compt,14.0499,
conv,60.0464,
compt,26.7558,
conv,10.667,
conv,34.2812,
compt,21.8296,
conv,40.4213,
compt,18.2807,
conv,60.7777,
compt,18.2714,
compt,17.6704,
conv,13.5542,
compt,73.2348,
